"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","shear_hair_1","shear_hair_2","shear_hair_3","shear_hair_4","shear_hair_5","shear_hair_6","shear_hair_7","shear_hair_8","shear_hair_9","shear_hair_10","shear_hair_11","shear_hair_12","shear_hair_13","shear_hair_14","shear_hair_15","shear_hair_16","shear_hair_17","shear_hair_18","shear_hair_19","shear_hair_20","shear_hair_21","shear_hair_22","shear_hair_23","shear_hair_24","shear_hair_25","flux_hair_1","flux_hair_2","flux_hair_3","flux_hair_4","flux_hair_5","flux_hair_6","flux_hair_7","flux_hair_8","flux_hair_9","flux_hair_10","flux_hair_11","flux_hair_12","flux_hair_13","flux_hair_14","flux_hair_15","flux_hair_16","flux_hair_17","flux_hair_18","flux_hair_19","flux_hair_20","flux_hair_21","flux_hair_22","flux_hair_23","flux_hair_24","flux_hair_25","Umean_hair_1","Umean_hair_2","Umean_hair_3","Umean_hair_4","Umean_hair_5","Umean_hair_6","Umean_hair_7","Umean_hair_8","Umean_hair_9","Umean_hair_10","Umean_hair_11","Umean_hair_12","Umean_hair_13","Umean_hair_14","Umean_hair_15","Umean_hair_16","Umean_hair_17","Umean_hair_18","Umean_hair_19","Umean_hair_20","Umean_hair_21","Umean_hair_22","Umean_hair_23","Umean_hair_24","Umean_hair_25","leakiness_row_1","leakiness_row_2","leakiness_row_3","leakiness_row_4","leakiness_row_5"
"874",874,77.917908,32.477091,33.21349,0.017185952,1.789797,2.9140324e-05,0.015915374,5984255.7,46.355286015991,24.9653404992413,20.3111525323754,24.0625886917114,27.3473987579346,19.8166618347168,22.3297267567401,25.3799266815186,23.8939952850342,21.8137054443359,25.759111404419,22.7070293426514,23.6544494628906,21.6726570129395,19.8591530323028,23.5964546203613,21.2443771362305,19.1641590986631,21.823163986206,19.5412578582764,23.4872131347656,21.7989387512207,19.1458640098572,24.067964537629,21.8816146850586,-0.00127281888853759,0.000612142644822597,-0.00126886323560029,6.85892216861249e-05,-0.000360835056751966,-4.29706787690521e-05,-0.000321628503501415,-9.68934791162609e-05,-4.62033790536225e-05,-0.000275940224528313,0.000349329079384915,5.63584647607059e-05,5.67517369054258e-05,-0.000234958172775805,-0.00011973281018436,-3.21654183790082e-06,-0.000267739554867148,-0.000130286630243063,-0.000168337117880583,-7.22496826201678e-05,1.67164930608124e-05,-0.000294834818691015,-0.000570620883256197,-5.95934726297855e-05,-0.000371201070025563,0.0190592796600151,0.0135204990462911,0.0125978691523003,0.0143401890791247,0.0138488863093108,0.0134591683717632,0.0131361348155921,0.0130099727755853,0.0133278082621956,0.0138038285570643,0.0133030057936295,0.0130282780972417,0.0130004585462644,0.0133661593074542,0.0131473273612051,0.0130762833780367,0.0135646388925873,0.0136074804173372,0.0131449120974984,0.0129866602612048,0.0128713179447294,0.0134274573082988,0.0138830312111981,0.0133279894675912,0.0133425886847837,1.0553442639159,0.945854657858144,0.921846063408108,0.912364883258706,0.907687810112572
"875",875,66.276481,32.460653,12.124185,0.015287515,7.318062,6.1421099e-05,0.039690811,637297.64,30.0234107971191,31.0935193662567,24.5607805252075,27.9794297169279,28.4273729324341,63.0049648087697,22.7643139924255,27.4448986053467,26.1538491249085,47.0632020803105,34.2372106940244,78.0807925418487,25.0668025016785,34.28652128362,33.3621673583984,59.4820556313624,23.9704806804657,37.1534893538117,29.3547210693359,32.1992788789938,46.8902169086235,24.5095630906971,26.655007443492,23.2049579620361,54.1014718498384,-0.00117748508602381,-3.93146090209482e-05,-6.65876679122449e-05,-0.000191045362502337,2.6252213865518e-06,-6.0470141470432e-06,-0.000476510286331177,1.76572930067777e-05,-0.000276625733822584,-0.000116328010335565,1.30330473184584e-05,0.000167055852711201,-0.000322416480630636,0.00018048595637083,-8.45203422941266e-05,7.93898403644562e-05,-0.000110985783860087,-0.000315822195261717,0.000126522088423372,-0.000149875891394913,0.000381404750049114,-0.000189037758857012,-4.35797460377215e-05,-0.000343230746686459,-0.000173199109733104,0.0215906162089832,0.0180430465874539,0.0176721095064047,0.0182513319159703,0.0180717109483899,0.0181176033284048,0.0186500017476743,0.0179624270408845,0.0180912894045648,0.0180838835002014,0.017851783326621,0.0181366090473942,0.0182524101340531,0.0178683176446562,0.0178549769855479,0.018036254259731,0.0180708977674858,0.0186143679183906,0.0177098177785304,0.0178737043141674,0.0178758363186293,0.0180959072819166,0.0182991825214281,0.0183778799714056,0.0183661458587097,0.94378675547312,0.935485774514382,0.932464294353267,0.930955651220775,0.929851841817435
"876",876,68.817042,1.1891134,30.184231,0.0092629398,9.3680079,4.4055455e-06,0.033461192,5324481.9,303.470866781906,93.6157150268555,107.614665985107,73.3382110595703,218.753735207365,78.7573928833008,88.700927734375,102.934698104858,181.050794785732,61.6923675537109,72.1416168212891,73.4632453918457,76.656135559082,147.989790862228,58.8997802734375,58.3188934326172,71.9724709995845,80.8155670166016,33.2073685628489,107.184979260372,32.9039277688769,30.5608081817627,41.5957511735561,46.6493721008301,40.308485768919,0.0030980923473835,0.000966467988677321,-0.0012555317915976,0.00012850883230567,-0.000254999061115086,0.000139661006629466,-0.00142419997201068,-0.0014519818034023,0.00013875964935869,-0.00112021686136723,0.000606174666434526,-2.83700660947943e-05,-0.00157107672747225,-0.00182216973835602,-0.000991825700737536,0.000285452902317047,0.000504615237936377,0.0013747404057649,-0.00276244852691889,-0.00306343180127442,-0.00201592741906643,-1.43158733844757e-05,-0.00013937957957387,0.00110180581361055,0.00278466088807909,0.0299663994931488,0.0332222865218947,0.0344270019266489,0.0291906891918891,0.0297040306502065,0.0315583745327275,0.0284358632817507,0.0247284562801014,0.026012561233915,0.0267757659484105,0.0294757330348985,0.0285757031427313,0.021681278497507,0.0218461655272314,0.0221637495765104,0.0255095602033225,0.0275247868786993,0.0286438212263355,0.0190642485126737,0.0189394774016507,0.0181280870246542,0.0209102019223194,0.0225153864512501,0.0264881687432408,0.03102294547902,0.141643497718809,0.166055952332293,0.203957749151935,0.206473272585232,0.23181087693898
"877",877,108.02388,43.429259,10.378652,0.0052293075,0.90913909,4.4003083e-05,0.047250585,709303.35,28.2157783508301,16.7218327522278,19.408239364624,17.2417163848877,17.804931640625,19.9236726760864,19.0966968536377,20.0882844924927,18.6626834869385,17.6330261230469,20.3862543106079,19.1441888809204,20.3120193481445,19.0906085968018,17.5301971435547,19.9516067504883,19.1233310699463,17.4225177764893,19.5417652130127,18.769416809082,16.869234085083,19.2042064666748,18.1362819671631,16.8698010444641,19.1989219662957,-0.000833730027079582,-0.000190938200801611,-5.36071117967367e-05,-0.000276170443743467,-0.000520781222730876,-0.000241277657449246,-0.000233836257830262,3.8719326723367e-05,-0.000223665095865727,-7.91142694652082e-05,0.000394057663157582,9.70022273249922e-05,0.000258606490679086,-1.67495692148805e-05,-0.000260075542144477,0.000227859326638281,-6.55248761177063e-05,-0.000324239403009415,0.00010526638571173,-0.000185109117999673,-0.000452895373106003,3.20222824811935e-05,-0.000271078685298562,-0.000543431710451842,-3.96418534219263e-05,0.0166218624112419,0.0111149899150382,0.010850343664323,0.0114344793197127,0.0115935135480878,0.0111149442995768,0.0112045146116705,0.011203666310351,0.0113898443950899,0.0113425274638119,0.0110935879451047,0.0111363041135034,0.0110378710781612,0.0111231040519888,0.0111211317669715,0.0109371710597649,0.0110223317598787,0.0112676624984204,0.0108863440281789,0.0111385325664755,0.0113616544207194,0.011091748532181,0.011246993395317,0.011638262464638,0.0112172661747738,0.924871121818821,0.931037882449649,0.928546060250374,0.926936393362024,0.926450353660451
"878",878,77.305098,12.551295,44.006466,0.0039705625,6.6007629,5.980925e-05,0.010590362,5645454.8,349.179775789709,34.4985507128895,49.7186508178711,46.7431740760803,45.3804054260254,27.5220423393351,44.0972056164959,28.6927757263184,31.9066429360764,41.6550617218017,137.542345770922,25.8708229064941,26.9373435974121,44.5768444862808,33.8153896331787,34.2869616062733,36.6525344848633,24.9084463119507,37.64035987854,25.1221542358398,26.4334087371826,28.927396774292,35.7568959610214,97.7840077765212,24.5659236907959,-0.00175214547477662,0.00168415753543377,-0.00327682425267994,-0.000104011232033372,-0.00122576494142413,0.000611859864089638,-0.00126277771964669,-0.00124967500194907,-0.00129054578021169,-0.000944463200867176,0.000175901807844639,0.000666400499641896,-0.00101727284677327,-0.000823900377843529,-0.000386579866521061,-6.33238451555372e-05,0.000294511444866657,0.000178945332765579,-4.98983021825554e-05,-0.000467244168743491,-0.000793807558715343,-0.000618131808936596,-0.000414617390371859,0.000249329522252083,0.000445140529423952,0.0342971103428573,0.0276845745579162,0.0238315578843441,0.0237822238905647,0.0226210855119226,0.0227956425390215,0.0193983468653226,0.0189079872706806,0.0205498422880049,0.0215674477719357,0.0214461509809204,0.0200451980991383,0.018570580654156,0.0195661625952942,0.0195371746156543,0.0194950965813487,0.0194534439809595,0.0198526991387018,0.0173662622075469,0.0180114885550807,0.0194246188846167,0.0196190989785903,0.0194333709373818,0.0192254423340678,0.0185402487622795,1.31862662252349,1.00600069697112,0.904056155619328,0.856898053938445,0.831595602922801
"879",879,26.781736,5.6158854,11.669106,0.014244163,2.0225215,1.4059159e-05,0.047216202,5839761.8,25.8374600022936,41.0535866530088,19.7086772918701,113.550419554404,19.5298767089844,28.3938407897949,17.9074897766113,21.3610439300537,23.6450967788696,20.8489141464234,22.5964431762695,25.0039386749268,18.2926979064942,19.0397453308106,21.9369520990734,25.781759262085,28.0757160186768,21.4282302856445,22.4474742945998,22.7958769798279,20.0747194290161,20.8362617492676,23.1953964233398,24.9829139709473,26.2983341217041,-0.000797756314277649,-0.000750166746787727,-0.000318920055404306,-0.000433596983551979,-0.000755250934511423,-1.00020980462431e-05,-0.000457968052476645,2.71483971737325e-05,-0.000133191715925932,-0.000645080575719476,-0.000247141484403983,-0.000348248897120356,0.000172535933554173,-0.000352106407284737,-0.000492525029927492,-0.000142831305041909,0.000237040629610419,-0.000275607787072658,0.000230840579606593,0.00011923461407423,-0.000324277512729168,-0.00040661134198308,-0.000107431896030903,-0.00017714274302125,-0.000281105460599065,0.0125040187515145,0.0145389382542617,0.0110896701693479,0.013565133177319,0.0128850457506329,0.0139583350972895,0.0124369123168512,0.012290695311126,0.0127551531792257,0.0133731077750084,0.0140915558301449,0.0140945387078047,0.0127619836283128,0.0134340893115791,0.0133965399601605,0.0135828723197075,0.0137209684345297,0.0142756484082913,0.0125674531990953,0.0128706799912835,0.0134300266464836,0.0140495104362445,0.0138925140108485,0.0139474661476051,0.0144867076374124,0.74543594175096,0.804879744781647,0.83471551371001,0.858270782533024,0.876882504060826
"880",880,120.6354,13.186184,25.662217,0.010653554,8.2184188,9.2291237e-05,0.017701078,1884931.2,135.154077386435,35.4843837493044,171.335381082919,22.5978012084961,38.3633531657807,28.2107796417737,30.5789791533897,32.4313640594483,24.7188339233398,27.1946477890015,30.9165534973145,22.9153776168823,37.1243114471436,26.1736068725586,29.0886528703338,36.6037357798253,24.5872173309326,31.9444074630737,36.5896329879761,23.6152362823486,30.2008857248102,24.3287672996521,23.9012622833252,33.2960060348525,21.2583675384522,0.001552040257724,0.00125606277608313,-0.000722009781748056,0.000634079130366444,0.000474410861730576,0.000543527811765671,-0.000390515834093094,8.17111730575561e-05,0.000218949602916837,0.000405600908212364,0.000725144729018211,0.000200820580124855,-0.000401144589297473,-0.000293188996613026,-0.00028982245863881,9.21211093664169e-05,-0.000332137962803245,-0.000131821762770415,2.01578475534918e-05,-0.000376892792060971,9.19898739084585e-06,7.07085318863394e-05,-2.92077432386577e-05,0.000232628811150789,-0.000217910426203162,0.0244748884471089,0.0154699446552547,0.0247368741122871,0.0193167131217527,0.0210852331842015,0.0167234922543102,0.0208354696821854,0.0192659492304069,0.0193652200421264,0.0188893956208957,0.0177548072646902,0.0175085746529614,0.0193821797170723,0.0199696281162627,0.0193096313124352,0.0188527344154136,0.0188721577690141,0.0179570284050082,0.0187080771783814,0.0193928845056898,0.0185599722658963,0.0186112133358801,0.0183955664217916,0.0176826220907585,0.0181221168771378,0.990639109619854,0.897820223850431,0.875644584860808,0.869323741458356,0.863148997086391
"881",881,179.17211,43.202476,7.8762567,0.0072817459,4.565267,3.8820111e-05,0.037019634,6398712.2,18.2851762414097,25.0132627487183,25.84130859375,24.9270086288452,22.5712871551514,23.2675296622444,94.1567437868894,22.2391567230225,23.4435596466064,22.6387707325866,22.4142684936523,23.6980676651001,33.1467263348755,29.9554016590118,32.4592399597168,31.4712619781494,29.2519817352295,116.180533758194,28.1599273681641,93.4700105107669,27.1142823423666,28.2226371765137,27.2608900070191,25.8890991210937,27.5794535794385,0.000570047662593424,-0.000386329524219036,-8.28809253871442e-05,-9.65931694954632e-05,-0.000343739006668329,-0.000654282130300999,-0.00019001454487443,1.99248054996133e-05,-5.18968515098095e-05,-0.000215909317135811,3.75467450357971e-05,-0.000432844392955303,-0.000183072861284017,0.000134438073262572,0.000390864893794059,-0.000170657515525818,0.000154269645921886,2.50592306256295e-05,9.11612962372601e-05,-3.03237941116095e-05,-0.000170927666127682,0.000116069687530398,-0.000428369615226984,-0.000105345763266087,-0.000203503215685487,0.0114595678487742,0.0166644905221058,0.0160269552850319,0.0163838011314869,0.0166322210045183,0.0171207166121459,0.0168687260106715,0.0161769952857988,0.0164916807493969,0.0166582411518544,0.0158785405567868,0.0165149061574556,0.0164156124861672,0.0159235002528878,0.01608272314506,0.016261935089754,0.0156983326666509,0.0162894914556218,0.0157293870149074,0.0163484621420462,0.0161475253215456,0.0159526257276972,0.0164028457296938,0.0159176468372692,0.0163821549661824,1.0023816051924,1.00489153090457,1.00746360892702,1.00996220048362,1.01026714503299
"882",882,125.65196,23.016089,28.247157,0.014303608,5.84297,4.9606773e-05,0.048994876,7103232.2,35.076218018081,202.700700810069,73.1505273802102,20.8107379674912,25.067337258497,28.6863058361278,35.1988067626953,29.0979132418839,25.9286403656006,22.4985505339028,27.7428798675537,24.7238273620606,29.299243927002,25.3397998809815,110.420787513135,532.146070364273,23.5301856994629,33.1113341120086,25.988614556459,24.0501756668091,32.5305796934556,23.1241657733917,22.1752483844757,30.455902944588,25.5247993469238,0.00161478845402598,0.000166282234713435,-0.000341449346393347,0.000522164336405695,-9.13014421239494e-05,0.000199728067964316,-0.000305687182350084,-1.24540980905294e-05,-8.70896046981213e-05,0.000280165310949087,0.000367862299084663,8.04102979600431e-05,0.000133664695546031,-0.000314086604863405,0.000223342664539814,6.15507788024845e-05,-0.00054838977009058,-7.9743504524231e-05,-0.000507305108010769,-0.000242091789841652,-9.05822888016701e-05,-0.000228918889537454,1.02820526808499e-05,0.000130104688927531,-9.27219619043171e-05,0.0210380817928149,0.014502726743301,0.0205259023228626,0.0172879425634386,0.0191725793874978,0.0158611268306011,0.0184386077783782,0.0172841783250025,0.0178863264286434,0.0170713409250818,0.016508609758922,0.0169210768013686,0.0175508998233899,0.0182119788188229,0.0176060518625438,0.0174046543603914,0.0178185885125598,0.0170170473855609,0.0179102806025986,0.0181139860611534,0.0174354394508373,0.0176948787382567,0.0173318297023167,0.0165197012476552,0.0167694365911224,0.992484890378352,0.942919108388402,0.934539990142609,0.931991113382004,0.929535365465951
"883",883,72.49318,26.412813,38.960399,0.0027480216,7.0963814,4.1028349e-05,0.031884322,9154882.9,57.439094543457,26.5781768215789,28.1125641137514,62.206417099699,31.2007122039795,53.1819722015667,29.0286900928759,48.5510103204589,27.1525764465332,42.2360897064209,32.9396743774414,27.6027317047119,26.0932464599609,23.5964202880859,34.1533594497107,28.135854688679,24.321081161499,23.7858604874278,22.366361618042,34.4294037818908,30.8903882242174,25.3606719970703,25.0751991271973,25.2165753325045,413.986046793673,-0.00370121344923973,0.00100508373230696,-0.0011442243643105,-0.000137321878224611,-0.00157612109649926,0.000402398064732551,-0.000864721648395061,-0.000417306246235967,-0.000428156156092882,0.000198753150179982,0.000229846202768385,0.000141941680107266,-0.000271841188892722,-0.000196312701329589,-3.19843217730521e-05,-0.000157897118479014,-0.000293406242504716,-5.74604235589503e-05,-0.000127596633508801,-1.4104834757745e-05,-0.000281368479132652,-0.00048580239713192,-0.000654514700174332,-0.000358262419700622,0.000128595620393753,0.0373099950081105,0.0216744659172688,0.01434577392604,0.0216091850555407,0.0203850453859998,0.0191428008237103,0.0174190550676931,0.0180266659144852,0.018621352414974,0.0189044173330067,0.0186799437153088,0.0180662394813641,0.0178093425352743,0.0175924168013142,0.0178545408182999,0.0182991125078906,0.0189996488905099,0.0190156839407971,0.0175546207007356,0.017647396369842,0.0181051302464148,0.0189211914096987,0.0193159987315253,0.018634748567139,0.0183037254827597,1.20821471656498,0.984847487542623,0.939903678474366,0.923429881538032,0.916573837175577
"884",884,152.87008,30.150104,21.426329,0.0059993474,5.9817329,6.3455844e-05,0.049807245,4697117.2,27.3612289428711,62.6403689827231,25.4441426859242,22.8093929290771,47.2690751985294,28.1165468970649,25.7125234603882,28.138708114624,34.0748252868652,23.7766513824463,32.4477233886719,24.6102380752563,28.0936546325684,22.5219507217407,26.898600315714,277.40502165697,27.1953439712524,33.3270111083984,33.022114033195,24.2732238769531,103.445611683832,24.2261123657227,27.5945549011231,22.917714138576,25.7627334594727,0.00352582928026095,-0.000694135705940425,-0.00070516113191843,-3.0103463679552e-05,0.000278917301446199,-9.35794059187173e-05,-0.000576082441955805,0.000145351309329271,0.000432961113750934,-0.000107977482490242,-7.57901296019555e-05,-0.000689693927764892,8.42277454212307e-05,-4.57635670900344e-05,-0.000273604458197951,-1.16238445043562e-05,9.05779600143433e-05,0.000280620316043496,-3.11295315623286e-05,-0.000588529545813799,3.30780893564225e-05,-0.0001100097540766,4.67907795682551e-05,-0.000115571325644851,-0.000376326236873865,0.0147573717800664,0.0173263099568854,0.0198926421171389,0.0162304518327222,0.0173561293370835,0.0163884981485457,0.018522217173954,0.0174413470120393,0.0169098488459507,0.0170639414613872,0.0169618361065141,0.0178907951440869,0.0168534751288207,0.0176344958705956,0.0174107868746508,0.0173793285084035,0.0171663576203326,0.0166744557277383,0.0173576365039,0.0182188589612484,0.0173722482914149,0.0172188069399567,0.0166386778703738,0.017252105207936,0.0174831808588616,0.944221227900125,0.971846883161149,0.983220486002198,0.987734965959098,0.989449741312225
"885",885,147.51489,24.801032,12.30796,0.00703114,2.8854547,2.3763958e-06,0.0053596351,5535657.2,25.3887329101562,23.0400619506836,27.0371780395508,20.7615120979519,26.3552563768298,26.0597441196442,23.6131963729858,21.9688777923584,28.0896463394165,25.4337641158666,25.3738594055176,24.2293014526367,27.9454107414697,23.8439164161682,24.3229503631592,23.1646394729614,21.6630119473963,21.3950282585553,22.2070350153363,23.1816024780273,22.3515481948853,57.4794859105044,27.3161869049072,25.5466629155486,26.1343879699707,0.00234571331646293,-0.0010568028036505,-0.000164107361808419,-0.000194182369858027,-0.000212851315736771,8.64647105336189e-05,-8.1144569441676e-05,-0.000101215716451406,-9.21256951987743e-05,2.36380156129599e-05,4.90654655732214e-05,-0.000263555519282818,-0.000303971783258021,-0.000196226010099053,-8.06914856657386e-05,1.16528626531363e-05,-0.000760392747819424,-0.000263096738606691,-0.000366267908364534,-0.000243371667340398,-0.000143093981780112,-4.36424724757671e-05,-5.89862912893297e-05,4.0960025973618e-05,9.11880349740387e-05,0.0135213717142161,0.0151972666961218,0.0151263314591728,0.0144677033158067,0.0154333913222276,0.0141240133330842,0.0151354901235729,0.01491463659088,0.0148474456369054,0.0143100811629601,0.0141733897152411,0.0147624668523205,0.0147544909907035,0.0147408638707795,0.0145105851662032,0.0149344427472372,0.0152836714860505,0.014910840465761,0.0150913208509798,0.0148511933669875,0.0148441301229499,0.014914870599544,0.0147519984374746,0.0141684698294974,0.014374294511052,0.946268587415883,0.965306660047888,0.972375215308275,0.972715905914471,0.973674618506727
"886",886,142.80879,37.950453,31.878258,0.0013699349,8.0374074,4.0084842e-05,0.01938696,287590.13,43.8282063109752,28.2411766052246,32.1853523254394,24.6426439285278,27.3089265823364,22.4287338256836,30.2597675323486,38.1391965551656,28.7404823303223,56.3634455292344,24.641767501831,25.5837024649865,139.378940631058,30.1254355608378,29.4059467315674,27.2711486816406,24.2968549728394,26.1200914382935,36.4389533996582,31.4117851257324,30.6994047164917,28.9282341003418,23.6040508747101,40.1730140910293,23.7651634216309,-0.000420520925428718,-0.000838905812241137,-0.000459431488066912,0.000349261799827218,8.19278396666052e-05,-0.000456951340660453,0.000125763222575188,0.000279251208063215,-1.25357670476661e-05,3.74487378285268e-05,-8.16654572263361e-05,-0.000639458134770393,5.92413600534201e-05,0.000101252342341468,-0.000315747558139265,7.40269282832741e-05,-0.000418195836246014,-4.96179070323705e-05,-0.000208640947937965,0.000225047896616161,-0.000192590432241559,0.000184357892721891,-0.000217363281175494,-0.000205308459699154,-0.000286117563955486,0.0182624428683212,0.0170991672280318,0.0202845851219567,0.0167292555166432,0.019236817434057,0.0181362531571571,0.0185468424179084,0.0185348142156321,0.01844865794528,0.0182453291463359,0.0175950373388743,0.0186907649488363,0.0186094432310923,0.0178712909059085,0.0184724032873777,0.0176337553962377,0.018636823606347,0.018230108753931,0.0185539989100857,0.0179291416831717,0.0184304613653221,0.0180684574661329,0.0184092212749514,0.0186540657901564,0.0182546983833239,0.977361816069266,0.969649241816563,0.976235854548092,0.978997101119409,0.980189889017881
"887",887,67.364891,1.268981,12.877856,0.0054952053,1.6054754,5.9427218e-06,0.021641298,7202248.5,45.1037750244141,53.6815948486328,81.3009091531912,560.434161928879,41.1726341247559,47.6437530517578,36.8164367675781,33.1051500992286,171.59931694136,36.7142868041992,41.6250801086426,37.1455383300781,126.687170022241,25.67604637146,29.4585499681615,25.5711116790771,38.0168151855469,36.4549102783203,24.2387275695801,20.9298551247669,22.7188393399332,20.7426147460938,579.694771768826,24.787145614624,75.1756409127715,0.002356382986065,0.00148403482139111,0.000542831303551793,-9.18946862220766e-05,-0.00088379077333957,0.000277096435427666,-0.000923160459846258,-0.000674089146079496,-0.000558257991448045,-6.83984793722629e-05,-0.000473462571855634,0.000701946713030338,-0.000669042832218111,-0.000668169616721571,-0.000135790632310091,0.000340316925197839,0.00123307571921032,0.0012450496815145,-0.00201246151025407,-0.00128011597273871,-0.000941464523784816,-0.000360796958208084,-0.000204022645950317,0.00106841301172972,0.00153810929507017,0.0193031996659911,0.0201386751761623,0.019620635709744,0.0167017558617491,0.0153875500527775,0.0166415490407358,0.0147960540153141,0.0117083390792796,0.0127559111520298,0.0137224847309595,0.0151448920630026,0.0157909892734966,0.00964965839816211,0.00999020348499434,0.0109328166361947,0.0127810448264008,0.0146126718167227,0.0162539731174303,0.00928345063008511,0.00923999856826868,0.00977755756774504,0.0109704792823376,0.0134707604841753,0.0157392911957919,0.0203984957230468,0.104908512060841,0.110438089198336,0.123213430490578,0.126469866792419,0.151513148846376
"888",888,1.7294199,13.764333,6.1213668,0.0079152059,8.1256327,7.9324634e-05,0.020296974,3488909.4,19.9279880523682,42.3891689156387,26.8581295013428,35.8705635070801,88.6767291654915,23.0624513774994,40.2098378315562,25.5306181907654,33.1685085296631,22.0694768594448,28.5485363006592,24.7252540588379,30.0283193588257,22.7582582255026,28.6348457336426,55.4077049622877,937.87869826141,36.8474817276001,23.6341360807419,28.172589302063,112.000782625521,25.6003966331482,34.8315391540527,23.6130275726318,30.2910060882568,-0.000447823425754905,-0.00031001714989543,0.000208155571948737,-0.000288718645868357,-0.000137485060840845,-0.000528807217255235,0.00048534619063139,-0.000603527594357729,-0.000152282950468361,-5.45055288821458e-05,5.38763869553779e-06,5.42118139564992e-05,-0.000118713703937829,1.63106122054161e-05,5.66096119582653e-05,0.000113483674824238,-0.000158735170960426,-0.000180213602259755,3.75923449173569e-05,7.57602825760843e-05,0.000127292487770319,-0.000589710250496864,-0.000136415787041187,-0.000372382210567594,7.29210098506883e-05,0.014135881622255,0.0189524717891264,0.0179832528102197,0.0180434802181572,0.0184924878354769,0.0191074977379424,0.0180878943097912,0.0191049487098886,0.0181789775873535,0.0182923753270367,0.0175951783425781,0.0179701181636611,0.0182285063439065,0.0179374976044422,0.0177221033603254,0.0182274131967509,0.0187473965260535,0.0184650178287855,0.0178456335611211,0.0181053537511712,0.0184325869681831,0.019059015063321,0.0182877138226072,0.0184390748621463,0.0178347322126174,0.964117173785344,0.994732243845744,1.00228167322425,1.00481651857146,1.01173916223944
"889",889,86.360149,9.151224,31.811938,0.0018648187,9.3094058,9.1211394e-06,0.016244612,7156078.7,83.200811195567,44.4834876636848,184.021760474797,66.9805173488605,41.1197242736816,39.543284361754,317.855746700958,465.852759441102,30.5388450622559,875.556667045563,29.2302417755127,526.301649959109,28.6954832077026,39.6203188896179,32.3126344680786,26.1449193954468,36.8232192993164,25.366605758667,39.893999125004,30.489803314209,28.4142512287495,34.6977346414887,28.0844392977808,37.9217700958252,30.7086951038111,-0.00559955433756113,0.0015896914228797,-0.0024934944389388,-0.000310674022883177,-0.00126590564846992,0.00131857703626156,-0.000790389368310571,-0.000718979459255933,-0.00116257258877158,-0.000116958037018776,0.000263812964782119,0.000656053207814694,-0.000975588506087661,-0.000370570067316294,-0.000924654338508845,4.24738600850105e-05,-4.5944817364216e-05,0.000379001265391707,-0.000724085971713066,-0.000522500444203615,-0.000683821817860007,2.2143970243633e-05,-0.000502910278737545,0.000636391058564186,3.23981419205664e-05,0.0381678314200592,0.0278416482868851,0.0283498887657193,0.026885180728522,0.0253849211382922,0.0217836776416358,0.0224758657473639,0.020850524884114,0.022049379617462,0.0233058727389399,0.0217893611291939,0.0213235973792997,0.0205049957095165,0.0199975114813633,0.0217950108984893,0.0208731191250927,0.0210070556584439,0.0197294644090643,0.0195247292226572,0.0195177769451261,0.0207466783654869,0.0199115131248864,0.0211930084364961,0.0194601992206193,0.0196983299613626,1.25220809074507,0.940160550525179,0.825306721677383,0.775117921764031,0.747348091315556
"890",890,115.03043,43.622605,25.248498,0.0010074223,5.9830537,9.8989086e-05,0.03819023,7434348,61.9278566923312,24.3677072525024,53.0381404264626,24.251314163208,33.938835144043,38.9167431251033,24.3795051574707,23.7478580474853,201.3023969027,24.1413345336914,23.8564701080322,33.3087590476892,22.9483528137207,38.2075688254807,27.8151836395264,24.4548320770264,232.639686185663,26.2500972747803,23.1813686326429,22.6170907299735,31.2654302753044,23.9605922698975,23.4319038391113,30.0462083816528,25.551326751709,-0.00209419154885109,-0.000175828701816499,-0.000492850555106997,0.000144119291566312,-0.000293301503174007,1.25577375292779e-05,6.71204924583452e-06,2.92948179412632e-05,9.07830297946931e-05,-0.000151094246655703,0.000272629328072071,-0.000146038848906755,-0.000393491420894861,0.000421258792281151,-0.000302472760900855,-0.000163556903600693,0.00021937807649374,-0.00012508225440979,-0.000494876407086849,4.83093503862619e-06,-0.000400885820388794,-0.000275935394689441,0.000142160024493933,-0.000228851773776114,-0.00012374525424093,0.0211258421977046,0.01607885608363,0.0174172904989475,0.0169581316759256,0.0182284505139079,0.0171434005189492,0.0172491294471777,0.017229757371857,0.0176446227546252,0.0175854033951545,0.0171612362665418,0.0171854996542975,0.0177143739641193,0.0172910698517409,0.017569465925509,0.01734071587269,0.0173812191343959,0.0170582922831963,0.0181448626598717,0.0169269674464408,0.017485144750354,0.0175506237999792,0.0171751413754547,0.017277950574137,0.0171555397514033,1.00195798379912,0.964457742981807,0.956298154371325,0.953444530757309,0.951848627227979
