"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","hair_dots","hair_dxdy","domain_area","cmax","ctotal","raw_total_conc","total_conc","norm_conc","hair1","hair2","hair3","hair4","hair5","hair6","hair7","hair8","hair9","hair10","hair11","hair12","hair13","hair14","hair15","hair16","hair17","hair18","hair19","hair20","hair21","hair22","hair23","hair24","hair25","row1","row2","row3","row4","row5"
"945",938,149.67431,15.86817,5.445741,0.0069157369,1.1316943,1.9489546e-05,0.0058173627,7383610.5,315,2.46130573225854e-07,0.0537647624154555,34611270.5033587,58570424264.8749,60291012294.8847,777636181165303,22467715.5694079,7232955402.81339,4619052836.22013,12041843193.9959,1561039362.15643,2885385843.28092,952692387.108993,8184392129.80818,6488081908.25254,1863224053.60271,690326250.123379,334628299.143398,197788134.045521,5012430479.60198,1487935667.03488,456452650.022497,172187840.527239,81925514.9344996,49344658.1338638,3816883202.13142,1287146919.55694,489491682.220415,206067706.635557,98390550.6966428,53032989.807336,28312633.0299093,23893851433.0294,13583509722.3545,9574048645.16755,7260276810.25496,5979325684.07823
"946",894,67.92553,25.818339,47.065658,0.011604324,3.7304953,8.4169495e-05,0.049857467,1634093.5,127,5.60244726937919e-07,0.110141872337087,5641272.10978984,48828530546.2,49549990255.7183,696405311515884,123448275.13414,205709555.375922,79425259.0466308,963812866.358328,137988526.345279,539201828.10036,52822929.5216872,2160186111.56768,4464739544.13573,1011451492.97388,317844742.175956,133450612.026057,59909557.4919105,7188173490.83922,2457273699.69969,1003290486.12539,416879036.192112,211161572.313286,88747815.3825808,14849906229.6176,6809949866.02172,3202852614.37791,1881811078.61461,824968457.616342,368872369.178683,119560514.619714,1248947680.78088,2890199395.535,5987395948.80353,11365526100.5523,28057921130.0466
"947",1009,156.83109,16.41558,39.795933,0.01017965,5.8165007,7.8955247e-05,0.026968877,1865422.8,330,2.39839279477097e-07,0.0571421880139774,8121650.23761549,70397947900.8769,70879430944.8982,895542026505253,110266017.41079,9377384435.9648,7530012238.59011,14331884183.4384,2210716536.79717,3509325457.77939,2139289715.02543,8967786360.78806,6489162376.52969,1996222700.78719,816681415.443446,561331261.63052,598505852.76596,4792378920.9515,1429533811.29206,467910465.23912,209478547.680575,159763422.463246,164392004.734309,3097799640.68321,1160671749.20767,445097262.986564,199063952.929972,102785145.666233,68108093.6309955,54145391.8926486,31239280857.9933,16827118070.3901,10461903607.1568,7223457172.36081,5127671236.99729
"948",965,35.042196,41.912282,43.436288,0.019530444,4.6496521,8.1560496e-05,0.044351007,3846251.2,78,1.05353863438919e-06,0.254218872478112,7888942.7061757,54339564734.0429,55721411519.7259,678073919121050,85952445.6414461,66382075.091192,77621796.245742,88072978.2795078,164915722.236313,200764884.413777,186979111.85951,283791727.182732,1000081151.64751,621052685.792752,535036497.867782,396287511.557632,421798634.003791,3482917092.10763,2115023049.25733,1973987458.78189,1527198279.1402,1260024451.71797,918717903.256073,10414740528.4448,7842001909.68784,6626915033.363,5614658653.36026,4727567912.99361,3334335365.9863,1840539105.45071,232076849.616442,836451445.692332,2974256480.86946,11277868234.2611,40400758509.2866
"949",1111,78.107095,25.242273,30.066282,0.0014304412,7.4722494,4.3508322e-05,0.048639615,3309010.6,141,5.89618930852905e-07,0.100640876069421,12825466.5257172,91692928073.0224,94312446014.3432,1134432021846454,88451521.0087467,686089687.962609,184152036.591507,3582648176.57746,325853982.382247,1486177774.02124,99122543.0367421,7114645381.3939,11486115250.9406,2686697778.57576,665494849.537482,178211329.333803,64227939.4480692,15198190046.2479,4811500622.60114,1557107051.27582,493904847.903637,154097528.628086,56813072.7661257,26267633726.605,10471703654.9137,4222265463.54134,1715291385.4139,596188727.724519,162873141.322801,45440015.5978348,4452889901.13158,9025799680.83414,15080747147.8357,22271613169.4227,43481396115.119
"950",780,84.258256,30.961914,4.2091439,0.017748148,2.4224214,7.9448896e-05,0.036521523,2573431,95,8.30585563813815e-07,0.130378677122982,9138225.2649252,38018468419.5581,38574282120.1645,488866039381488,53496825.1721567,389946837.715921,93234161.8939934,1892738936.88801,183028188.289435,771933028.224506,50624248.9172155,3626302416.94141,5115921067.76646,1291922005.38226,322301866.453794,79737477.9417315,26349768.7116018,6874587304.82573,1850148565.16349,545565901.406461,144933813.464476,38464395.1307444,13932852.8562169,10427472882.7252,3333383898.14205,1067626410.35504,322938703.187444,83681582.9009217,20873519.5610139,6632285.31938541,2375919936.49792,4631887882.37257,6836232186.25585,9467632832.84712,15262609282.191
"951",1017,5.8084876,8.5070364,8.9140031,0.0055052994,1.1139909,1.280894e-05,0.04348761,7385521.8,823,9.55023402396559e-08,0.0238694729101386,48574582.2948998,1128560612634.15,1177016301182.05,14975061980553188,308290082.447617,1601756786.09546,3160856301.78852,3316275256.04002,1763395106.59872,1819644939.64453,5154672744.19402,5481855345.43654,13948448677.086,6175651744.47719,4949036758.39106,5683953525.1911,11983052426.5046,44597990378.0397,27802284947.1823,24552986682.3511,23921221206.6648,25226034625.716,37009038095.0742,169361449963.113,133530245287.807,124870169158.068,124337157547.566,118509363994.119,120002097200.433,138257662484.464,8078888343.92399,14219568135.8738,42740143131.65,183109555935.028,928868145635.57
"952",883,72.49318,26.412813,38.960399,0.0027480216,7.0963814,4.1028349e-05,0.031884322,9154882.9,124,6.06442425903446e-07,0.112138481858658,32296586.3968471,161640917694.539,166410999683.449,2212945753253124,68519493.8579999,897779834.275438,296036869.175106,4280726158.15208,504063010.028122,2245570638.83164,181484221.873106,10359436976.6052,15604228846.1383,4080891993.1517,1220568383.73533,408801914.239141,166450380.331006,27793628039.3753,8075365899.81492,2934505945.79155,1199829831.28848,476437349.102342,190884583.494669,46570543697.3768,20438581140.217,10696474964.8832,4906197342.36279,2016266888.40903,672118785.851122,194125988.945405,5474542861.60262,13290554847.338,21480941517.5955,40670651648.8672,85494308808.0453
"953",891,116.36914,28.124857,12.506909,0.011747215,5.2841646,9.5635772e-06,0.013198661,4775607.3,131,6.04668373003311e-07,0.126861843329587,14870306.8033442,34996006857.8597,37167570762.4223,469219041187409,31554092.8235514,2345847165.40914,706761185.002757,5300191999.34334,598712772.527036,1740266806.30381,215107412.589045,5211197770.44993,5052921452.4897,1391705700.75863,483667125.237666,169942021.802651,69457058.2725303,4557869614.46362,1409771107.2136,495950450.646036,149393725.48983,60681713.1698984,38689667.9233383,4467293321.23343,1689888965.73939,603877735.30065,227950236.018453,98726503.059661,50837419.563902,30861832.4142523,8352800349.75523,7765284761.86982,7167693358.56118,6712356278.90632,7169436013.32974
"954",946,66.427283,17.304629,22.882479,0.0020454209,9.6340629,7.211034e-05,0.0494524,8374944.2,253,3.12738737463054e-07,0.0603710858798679,39410095.4059527,444672061503.061,450717308548.174,5696420445342296,144542163.287478,1891841141.28902,648655489.42757,9000893405.87092,961937130.602457,4100246516.47177,398025385.394361,20308079009.8489,38049195580.1928,8720160636.89724,2405360072.71482,931399526.817394,507075265.067483,64814720481.8782,19699708606.1586,7874886116.31618,3678567249.03378,1816118492.14316,960846967.430462,136185728365.678,61111933654.2727,32540507307.7203,18595278225.0319,9491051305.46948,4289376211.97009,1735716404.4768,11541390036.5875,25768288042.3175,50613191081.6897,98844847912.9604,263949591474.619
"955",973,118.77976,35.308583,38.728957,0.012796688,3.5428846,5.9803027e-05,0.040090395,2374762.6,88,8.31528734802891e-07,0.183751219816743,5986766.40453247,38432462159.3319,38906359627.6318,531692657796213,88811325.1577141,2413165244.72265,740521737.782156,5941668023.74444,636980766.89533,1759544766.45508,224174742.401104,5408856029.69612,5191160216.41034,1612015591.85853,511938695.660462,194436558.597634,83183908.9844405,4891007695.25134,1510251549.13194,507042104.010889,173783394.760324,64210625.5227069,41143170.8359027,4446365129.44268,1553954976.74362,595264442.718999,219361948.779167,99613772.3762411,51770005.7258342,34944529.1239162,9095355006.24925,8029556305.44763,7592734971.51141,7187438539.5131,7001274804.91046
"956",788,146.59497,14.371092,43.678078,0.01112064,7.1569157,3.5755196e-05,0.03320573,2041010.2,350,2.22669915422671e-07,0.0477350857886504,10249482.8259931,102172687601.962,103975498841.082,1334140057797030,130166573.323446,11792120322.8999,7308321717.71775,20991086705.5563,2416637971.29704,4828193283.67074,1551908371.26961,14214042970.9139,11570194525.7505,3116777202.10868,1092753335.73176,520933711.113892,335623623.092562,9313190177.3136,2499864137.6111,734184498.970375,271365692.411218,136655282.796961,94374707.9608603,7288136967.02341,2376817293.09406,829005472.183844,355407518.627564,176632326.050497,99820012.2272323,61451013.6881918,40091528746.174,23010782597.1513,16636282397.7974,13049634497.0641,11187270602.8948
"957",954,134.69599,9.1956552,38.421663,0.017753614,3.1568977,1.2097077e-06,0.018074511,7912231.8,557,1.41598052508152e-07,0.0279095425415667,54192431.3749127,339111921344.213,384739699788.01,4878142989685145,90015208.1374113,33799827775.2033,20217130624.6286,63848863048.2689,7380978668.8421,16307047161.8723,5434492564.71061,48644926874.6896,43557579973.8603,11662534911.9846,3737743240.02586,1707091598.11435,1786802330.19166,41994050510.5036,11383700114.5855,3205233389.80797,1103359659.87338,617081374.537611,904970847.37842,43335332527.9638,13953734421.8694,5081261421.46442,2205224026.22854,1212837501.28493,803739902.524361,854155317.596279,117865821448.101,77767445270.1145,62451752054.1768,59208395896.6865,67446285118.9317
"958",1025,50.30878,21.42036,36.959239,0.019440215,8.2545858,1.0363209e-05,0.014209015,5192595.6,198,3.96070016606447e-07,0.0867187379959484,19143495.8094482,62527408807.7029,68668766425.745,875632936359798,45740493.0152638,119970718.458919,64760096.8590124,376437244.92339,139809426.671569,322161558.919679,103990511.029979,1232366344.21675,3206898169.03558,984920340.801968,476608635.771005,308310908.665155,250571667.451683,7148745362.0476,2950312573.34224,1764300787.97706,1187883373.26955,826669019.360668,587761300.25685,17263848644.3909,10034700528.2176,6946624527.55902,5140403532.5149,3670272004.68995,2363442798.27855,1196996351.03554,561168060.241321,1798327840.83798,5227309721.7254,14465672416.254,46616288386.6864
"959",796,144.58821,6.3429003,23.061809,0.0098574819,1.8583889,7.4418395e-05,0.007391749,4012882.3,791,9.826841358705e-08,0.0184705310178219,34597739.5703994,101367979103.266,101521147854.856,1306068908409782,37750122.5405838,11276707545.262,8643344325.221,20094198990.3024,1923128923.16317,3560069600.56949,2242404788.39383,12993222607.634,10474717253.2113,2188185416.07891,601845458.212054,411406984.334124,756382071.037588,9420003488.51281,1883418817.79958,430339623.56489,159611342.436937,148911951.501511,321355159.681223,9523341358.1045,2510369623.6701,857882260.998722,399169278.890026,244926683.514489,196322712.534225,259881590.227513,40014250860.7854,20718825919.7605,14432537182.8739,12363640383.4969,13991893507.9396
"960",1119,38.50484,22.711151,3.1642577,0.0023589417,0.20552252,2.9350976e-05,0.045760545,5497974.1,191,4.19589401399071e-07,0.0946392286643633,19116459.6604819,201265426415.821,210645645677.907,2628419068681474,137495075.728641,188114673.853823,189198971.210351,340818123.693764,394118359.031506,580215839.058875,466213394.868209,1278821245.27907,4827388790.97078,2161687139.59361,1511147934.32423,1207823313.55357,1151054401.2468,15311182776.1459,8327657008.81545,6137297260.10272,4864143992.43204,3717410320.92593,2819683476.66003,46597593076.6202,31661249675.5944,23631394102.0612,19578275095.3519,15465886277.3581,11525525583.1869,6711744845.96784,718131768.757938,2719368838.23766,10859101579.689,41177374835.0821,155171668656.14
"961",1008,70.479969,47.08255,42.194728,0.0012198596,8.4841504,7.7168975e-05,0.028238946,181969.86,48,1.5084249168806e-06,0.297316584816834,381861.51084492,1143801248.39017,1172544577.09049,16194383790235.5,42409049.6955383,5837456.02127679,2782057.10141964,19881607.8290649,4790376.12247627,15818110.8404452,1714661.01901002,68353277.6470924,111620826.620377,32280212.6262188,10555346.6887379,4058494.64055538,1962935.07705223,186501228.872579,65328447.0659097,25485582.0582542,9198900.33812462,4975445.87153181,2239783.29405634,275624398.712574,174599913.643028,87543188.1460911,40541542.0823527,13749269.3769797,5190155.93617481,1911359.45910917,28501120.9517613,90676425.6290238,160477815.652941,293729387.500455,599159827.35631
"962",899,26.081542,14.286244,40.085403,0.012128483,6.7494135,5.5978011e-05,0.018103216,2175513.9,377,2.08674904867481e-07,0.04706704214267,10726147.8809187,63350876389.0823,64095629302.6068,814735878016198,75957919.5682708,43806150.7338721,78360463.6510194,65978523.4294403,99743032.3886327,111238399.429562,182873921.183522,205079971.616965,803025567.22332,456248528.35549,371534739.665604,353122577.053851,451053838.39699,3104053486.38173,1977514657.56637,1667120754.85145,1418544133.47183,1274439322.04706,1297069418.68222,12168902967.7855,8729953427.75885,7666190231.1519,6749434919.25808,5994243381.46146,4895535696.42223,3930561192.63988,188145137.814332,598935324.618681,2434985250.69525,10738741773.0007,50134821816.4779
"963",902,153.78572,49.703307,13.00755,0.0037918722,8.8477005,2.2659129e-05,0.0096126524,1052458.4,59,1.28030082287745e-06,0.333651515645154,1813140.92778275,2651286842.52995,2834291646.50083,37521526666014,20694214.1623257,323883583.140886,224741293.277297,476989524.2726,113218301.664637,161664376.606591,50788198.0925742,378151753.059574,276636911.779192,119586465.080486,51379144.3000195,29551785.4704793,16915563.038883,208970464.494074,83960036.9136563,35514254.5528268,17253239.1847759,10238784.3690111,4676026.76597387,122227140.027082,68956273.5888616,25910126.4829428,18244043.4503711,8257976.44948034,4664835.22907864,1911545.20947685,1025614400.69078,703822629.423377,494069869.66906,360612806.280318,250171940.437293
"964",1016,103.38227,12.067502,17.160821,0.01779809,6.3662708,7.9804897e-07,0.019602457,3404442.9,368,2.15267448500933e-07,0.0354312998836655,22647061.6666057,104142099249.882,117746290108.3,1486349873553338,65631025.1384636,6439174086.3428,2614499608.19057,14913216238.1349,1695958132.56494,4683494505.60852,801814687.542467,14227685246.7515,14340918826.9547,4507214240.13929,1464358682.64128,539406157.472587,302751148.888359,14778245469.8314,4681006723.95631,1619760346.04055,579232707.9624,236956281.744555,173999325.653553,17581550567.8125,6671210822.33944,2653078429.50769,1136020129.95659,554525433.887696,315044328.801048,235167979.574343,23966889932.6683,21408952572.4674,21154649056.0963,22069200855.1888,29146597691.8793
"965",907,165.74932,6.0097407,16.405878,0.018921643,3.3134812,3.9352034e-06,0.039700173,1451161.1,969,8.11747757985906e-08,0.0174019237365987,12069593.0780102,238247595539.233,267046072816.281,3395012055413002,281286372.578579,34251024405.8128,36647214466.7209,49307287166.9958,7129101815.57613,8785950071.82994,15629477638.0187,27725685676.8796,20093248044.6312,4557173544.02805,1759465812.12761,2450155384.52841,8251251243.73659,15972956198.0907,3345990539.54285,872689879.57194,519557777.165887,1230848382.23192,4482885763.99104,13724530979.8554,3852035535.12093,1343470768.4224,653449987.812094,534006141.38884,988198903.883824,2938416688.31751,120205526039.53,59270215202.3044,37111294029.0519,26424928540.5944,24034109004.801
"966",1024,134.0043,9.9778914,27.90593,0.0047282942,5.3046561,8.3061246e-05,0.049855965,4939828.5,508,1.54129662407055e-07,0.0306927644530912,32098348.7100782,536495421982.941,539341787545.142,6888332950289269,214600851.043982,50685856221.5656,29004413776.4888,100600886684.354,9284344421.92327,21070453756.1211,6590889756.60052,72729720935.3882,63808419685.1303,14673657308.9478,4256110295.71034,1951211737.33039,1892600545.30999,59153484223.5815,13212219223.9945,3274577193.54571,1073915449.53003,627970342.160902,812717529.136614,58378085869.2522,16320343228.7197,5197861887.5338,2085071532.07769,1114302987.64835,768973144.83371,773699808.25659,180291156682.409,109675408870.033,86581999572.4288,78154883961.9492,84638338458.322
"967",962,176.76584,32.937592,14.103228,0.016994643,7.103326,9.8146705e-05,0.010106221,9581225.8,187,4.28281396971991e-07,0.147510391870681,21593685.7129354,75823418210.2704,76525906930.0536,955515349760988,44249757.1958547,10716838655.9848,12050973560.4639,13096414782.0778,3648994739.52423,3806753667.40211,5844310303.51024,7013309882.08986,4027262653.69615,1774795020.85369,1216649529.9849,1542462205.36144,3023103615.1095,2006652416.48393,935475463.249485,516479238.069261,464286331.088962,700657682.854116,1317601641.79624,792401429.808025,536079619.064257,287681374.179348,202015117.353758,220887376.04295,344491590.031612,439329033.972979,35864226998.5266,20313368592.5264,11584273025.0057,5941152773.54199,2822885540.45293
"968",1033,124.36769,41.738959,27.445036,0.0052859617,9.8290683,6.8098364e-05,0.013412851,8393832.2,73,1.08931669700259e-06,0.250677915581023,17753541.5444376,34690615911.4231,35032654640.1795,440550833337182,24814814.1166354,2518135788.44285,756687436.350922,5944232610.64177,685889093.73901,1712113012.19025,250794921.319071,4377021639.62399,4599797824.79345,1549635785.80074,460140453.400156,170847358.15766,82902800.2057152,4015824260.78395,1418158536.98182,465262754.905113,170369645.490969,71833490.9450423,36172835.4893503,3399779933.99175,1419824330.39085,550232858.956055,194262295.449329,98641263.6638168,52229323.7363135,31864384.7295915,9219055835.43554,7025818666.87232,6863324222.35773,6177621524.59624,5746834390.91771
"969",804,94.620645,30.150008,32.543178,0.018228269,4.3107896,8.7468813e-05,0.02160502,2431282.2,98,7.98737443577295e-07,0.122944862265192,8978229.86109549,22096724446.311,22335246412.7435,285338667310144,31781171.9820824,429263155.676627,92186438.5953828,1886539670.85,151213283.822349,683761320.368514,42238271.1482111,2770713594.33852,3333123987.19024,877840950.006273,221081698.555268,57205038.3292755,18563368.4369882,3845877852.78472,1034585864.9253,279186073.92349,76190695.4617712,20391778.312392,9383704.89549958,4722815776.12097,1271847760.84487,365749115.544806,100031163.846469,30777693.851016,9934570.43342464,4743584.48117126,2407989265.12201,3647926469.67759,4507815042.51804,5265615970.30317,6505899665.12272
"970",981,79.626658,46.270595,47.629348,0.0050859737,6.739377,3.1440972e-05,0.025529877,4647375.3,50,1.57706349761468e-06,0.270788110794431,10948798.3019891,25272067591.4008,26688294975.9324,338455553835323,30912575.4717607,213379555.221478,84039125.8445071,1004273144.1921,124980291.415238,567012555.974921,51881532.5474086,1798392949.73594,3500191420.80256,921764944.790295,295278869.331882,79905512.358712,35352852.443818,4440485379.52549,1472374815.70392,504317355.936427,179848070.167551,52462289.6620367,20616142.7272204,6919279296.07503,2856048280.98251,957305680.600333,429369401.168246,135443766.261472,32310858.9787596,11980883.4845841,1301691825.25809,2542267329.67351,4832493599.72727,6670104053.72264,11341738167.5509
"971",970,106.28254,4.1151249,16.399495,0.012531695,4.4849662,8.1971421e-05,0.019743625,4134741.4,994,7.90131851928865e-08,0.0120416094233959,49031740.866404,347176089576.45,347763191700.5,4427898521516295,90306777.6765447,18882169338.4573,11243097087.8561,47125404528.6324,2482353589.35953,7196125291.07142,2933931108.87301,40015552287.356,41487060366.0269,5855832027.57076,1058904391.87273,512478865.051836,1389484717.57832,47167056177.2521,7298684694.43056,1486040627.51618,514081327.545393,398564869.726595,1058744002.01761,75287490857.8723,19193545149.2409,7011698360.143,3304591477.03865,1849383202.48834,1294357098.90957,1716560256.61262,77250670954.9458,52627962276.66,50303760368.1005,57923171698.4884,109657626402.305
"972",1032,5.9406419,27.42808,28.91411,0.017811643,2.6416986,5.5207241e-05,0.02504929,4230266.7,220,3.53550580580922e-07,0.113689138893924,11239274.0597388,100533403892.263,101839660679.182,1309310672835356,116494238.495844,127048152.995582,201165789.98091,202943333.809559,279910405.104943,277472490.757983,433023739.113965,423326362.111898,1157518660.76847,885008687.033935,850607533.0603,894686435.870599,1172409895.97324,3553747034.03548,3213730786.94747,3189259069.33263,3129789156.90863,3060347724.69753,3076456628.50087,11286646249.4339,11241513383.954,11376839764.8359,10987856734.3167,11099642245.8095,10455631877.8636,9263078535.96477,531157276.786052,1413732997.08879,4960231212.70654,19223330400.4226,75711208792.1783
"973",915,114.2315,38.135494,24.984564,0.0086877272,3.2075519,6.6340037e-05,0.0060610459,4696418.2,79,1.00488623986928e-06,0.209297706039974,11426795.5239179,9509213251.96255,9605784335.65719,121000967031141,10589230.0932373,526090126.576739,138789000.841929,1411380482.05669,135761966.252015,441860941.991092,40233501.197264,1386978271.77277,1193009129.52296,372124882.673067,129003349.529357,41225161.5399245,17314716.774056,1304214780.90312,415257504.53157,131585121.507272,44539649.2504873,16167025.4578288,9246133.51748222,1211772944.12951,381997934.48859,154153945.709244,60200801.0444606,23591191.7847418,11840364.380817,7445408.22419966,2076259609.47536,2004834681.21315,1752677240.03936,1921010215.16776,1851002589.76156
"974",978,119.54651,12.566107,1.5756858,0.011561191,8.1209776,6.0511911e-06,0.022941143,2948909.2,398,1.95915062358051e-07,0.0390137418577329,16995792.4919445,115940288367.224,123602280656.726,1585169054254766,93268322.4395735,8628116525.48265,3863034307.34624,19840705308.0579,1768644414.33002,4615482352.201,883482963.256939,16240897226.018,15887955042.8182,3894543643.04018,1048937469.65691,399247519.794634,289434662.14712,15588549208.2387,3775210165.46442,1023969018.23309,307305246.072219,138370345.742497,146337199.139189,17598560017.1965,4896165314.14399,1564355052.64912,597549783.631218,281718654.722797,166053533.937085,157655683.404879,32331856140.8868,23508506955.806,21520118337.457,20979741182.8902,25262058039.6856
"975",986,74.881332,3.0190454,14.247332,0.018642196,2.418387,4.1608046e-06,0.018590178,902240.65,1192,6.60241496972555e-08,0.00965959719730727,12192099.3785774,85375932028.2889,92065028707.7272,1169810784278950,95948265.1801882,2107334392.30362,1357794970.26303,6484655309.37398,255795296.394161,848963007.08912,425807658.151924,6727226699.46385,8221787615.05769,940063201.714489,154322593.901863,88757412.3600989,303487240.354884,11595167874.5049,1864054341.25665,609793805.428761,357925498.354256,269309098.775469,461759652.988523,25729751023.3969,9178412615.02625,5143074881.25856,3432065887.14803,2346808253.35378,1599701925.9192,1561208453.88715,9949784671.94063,8257792661.09905,9708418063.38903,15158010271.3085,48991023039.9899
"976",910,62.001996,34.333707,44.732241,0.016618065,8.9035112,2.2725954e-05,0.013137949,5303736,99,8.05017862557318e-07,0.175439152822841,13779131.5911846,29057801162.1751,30936490426.8745,388177476334461,28171403.5290006,110039475.046437,45637173.4823622,372753992.077789,90908127.4604262,278864116.802405,41919205.4039735,1047291795.12484,2272883520.90773,657937471.863963,243187086.635817,113282434.025791,64333278.6351606,4083204465.00542,1543071820.27328,735021982.86947,378634267.172472,211379155.763871,115424455.771216,8210089566.79442,4589582598.46277,2605738675.31423,1665865240.2091,894898398.538131,422068755.457154,142473367.776285,528430640.606588,1458983244.79165,3351623792.06846,7066736146.85573,18530716602.5521
"977",812,133.76268,31.897867,16.121579,0.017641641,4.2088996,9.1534294e-05,0.015094664,1441192.4,114,7.14295112481839e-07,0.164376448464771,3764306.01768645,10220590806.33,10302060052.3277,126514862342326,33609080.0662593,924508124.582841,358050733.799797,1873190193.86822,220465926.111896,519960331.682058,85425415.1756524,1354602911.15353,1285515316.36658,376161457.689742,132128219.760758,52245607.3463596,25620533.1056861,1170947757.58008,347615458.402383,115094432.296536,39604725.8974355,16848160.8882293,9671351.40850503,891455345.316006,294443977.356439,113356951.565792,50835079.7879682,23554836.3250519,13360320.4473434,7396884.41280508,3155749052.25085,2180454584.12313,1871671134.26913,1699781886.47317,1394403395.21141
"978",820,28.985246,2.4624109,31.081882,0.012466359,6.6647101,2.8022174e-07,0.019162352,2938150.9,1442,5.43894039229101e-08,0.00892443095328677,39004473.9463497,347748774846.551,265926325028.313,3390640711295250,86929533.1596843,2268328291.61407,1874942996.60604,6387933466.18839,295673189.743957,880153455.762655,1226469609.17914,6992408226.38478,9747322155.08434,1225446727.9597,440371554.283526,470161682.068014,2286729425.9651,16735794136.8663,4292938752.18861,2986434257.74209,2894156287.82762,3229001597.22896,7043716306.31213,47103586996.141,26657523737.0212,22585665021.5472,21994753358.809,21700076037.2103,22676638100.5909,31930099657.9878,10531204754.4085,9394704481.07053,14170031545.3607,37182041338.1657,194648342909.307
"979",994,119.32075,26.02451,22.651598,0.0091526778,3.0765209,8.2158344e-05,0.020678141,8592559.7,153,5.15898334443446e-07,0.111644526760237,28082185.0118551,115615033361.673,116130768819.972,1471267848982529,52391501.8849646,6764713319.95009,2488997792.65139,19214775095.196,1775377164.74066,5037581175.52683,651602693.774831,15891473256.462,15669584280.357,4450679027.52034,1324052452.54603,466388608.895724,195880793.462047,15602871132.4969,4314280779.93514,1117201196.47568,405395778.808963,157839428.603065,97588061.7676739,13292159310.15,4613623210.3973,1540515330.38001,591669799.212191,244985583.799268,129490605.398415,92042941.4649417,28468486207.7974,23356034290.5043,22106585162.7812,21695176378.0875,20504486780.8021
"980",828,114.33697,15.656176,28.397326,0.014530136,8.3255071,6.8533953e-06,0.016341355,1820606.4,284,2.72175801986986e-07,0.0524025515081585,9207719.89878193,36703262206.1387,39261847145.3471,507928844678267,55163368.3758625,2282737310.87755,795157267.37801,6005678303.06261,507762256.822576,1458619623.72033,193633490.595432,5305700887.79939,5155342495.81331,1364564606.16784,388036982.422174,121317657.807614,67210091.4628334,5263951411.88435,1313142522.64143,392237168.729162,113672759.720341,42899459.3356052,34254564.9074117,5794536156.83954,1762917788.32811,534084279.511287,193526189.422873,87254360.1341957,47115860.731114,36493649.2320332,9083572881.31817,7465716258.93773,7096471833.67377,7160157887.2183,8455928284.19915
"981",1127,64.140145,39.449734,25.104085,0.012052548,5.3146271,9.9873569e-05,0.013174699,9731787.9,82,1.03861147937055e-06,0.22212575987002,22682137.5657952,41430465066.215,42062501233.6967,493887601193404,21774297.0547093,134737579.921524,65148202.490339,547577693.265099,120713554.981037,407104162.511553,54963335.4553941,1590231907.4182,3195917004.46988,975741552.303836,329429363.132458,149242412.301058,75818645.3182617,6138418829.92866,2202083618.96924,1068559214.25564,513607659.471838,242190117.01656,123770085.899301,11689778727.4888,5945138267.50065,3099374900.96522,1774922411.21033,1054364866.65658,424042144.917459,139624975.847713,747463475.676962,2173012960.36619,4726148977.52549,10288629525.5412,24127246294.5868
"982",1040,86.709647,28.953251,9.6798768,0.004916262,6.7742067,6.6398707e-05,0.012289588,5983540.2,111,7.51494191146062e-07,0.113382437583353,23240151.2331537,32879831215.2133,33329108959.9986,399553644486535,17192385.7326945,369617581.784784,85437798.9584072,1907160372.09083,163775259.94423,750337242.795758,43635739.8780223,3359078330.11405,4511556082.97268,1125758770.72627,269524363.986074,64535496.8222632,20836356.4782876,6091556048.78336,1605212665.06614,413664021.07234,103726151.538117,25547844.6871338,9779626.00318643,8868477006.14212,2588206774.36919,708091638.725548,182693566.81055,45030481.3765786,11501719.4679558,4368019.40468917,2362215752.83402,4316826572.73206,5992211070.98557,8249486357.15028,12408369206.2966
"983",923,143.07854,30.549901,4.8043788,0.005337202,0.22369699,4.8333892e-05,0.046700123,3504714.8,124,6.45544395972279e-07,0.150850814450802,9482695.24030936,85094450164.582,87205774063.2767,1089425260084263,114885613.475512,9488745528.1231,4262514446.10496,16491824117.417,2212407330.68847,4665148524.0543,1002432869.10246,11459054693.9922,9683166607.53573,3515765234.51139,1293311309.15383,542650594.971065,232302308.380208,8521715863.31467,2639017168.59201,904679479.567351,342010393.05615,156060654.288652,79953916.2398952,5771235471.53354,2221065692.40423,918946935.50788,442180274.037084,205461208.08413,103684760.105441,50438682.5110462,30243084091.645,19339043417.8374,15267196054.5522,12643437475.0587,9713013024.18335
"984",918,67.82698,32.520601,47.981671,0.0032499614,1.8523792,3.920142e-06,0.036201947,5160933.2,101,7.98441335593764e-07,0.159809630201763,14659208.0914713,78568504431.222,102631424893.716,1272670484882018,86817137.5248065,705801860.4011,286776332.890976,2482511348.93969,523244942.944777,1631900040.99292,250571919.410591,5629508751.79062,9136734425.60989,2934339646.06009,1116953612.93876,523118577.255854,283698352.466997,14145618269.3691,5392193735.28044,2753411992.29625,1508388430.69372,765255247.251456,424823410.651071,22423682046.7415,12264948865.8696,7740937546.08649,5018806867.78511,2838459384.74169,1347612540.70374,502126744.543836,3475089542.23176,8035225655.1389,13994844614.3316,24989691085.542,52136573996.472
