"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","hair_dots","hair_dxdy","domain_area","cmax","ctotal","raw_total_conc","total_conc","norm_conc","hair1","hair2","hair3","hair4","hair5","hair6","hair7","hair8","hair9","hair10","hair11","hair12","hair13","hair14","hair15","hair16","hair17","hair18","hair19","hair20","hair21","hair22","hair23","hair24","hair25","row1","row2","row3","row4","row5"
"941",1103,13.173069,27.919283,3.0685317,0.0038847801,4.5238566,3.7572395e-05,0.017730544,5851921.5,182,4.22526731223753e-07,0.123849345349382,15602550.02181,82387908640.5244,84485287064.3287,6496907.176722,0.000636721431175783,0.00125131547277477,0.00194414603719584,0.00181712725001193,0.00286439784696501,0.00291437399517553,0.00437085498438031,0.0042283351111067,0.0118212706994554,0.00928673906093099,0.00854061833928409,0.00881601393644002,0.0104857154726383,0.0369614444507297,0.0326529978047821,0.030635570558846,0.0293856831899144,0.0283610834351315,0.0268931424508795,0.124208079204281,0.119618489112363,0.111739526593161,0.111503833516993,0.106259783165382,0.0961965389848682,0.077242919326309,3.85800544842516e-07,1.55932665698809e-06,6.16504780672156e-06,2.65201011138152e-05,0.000135852552748234
"942",930,151.5679,22.122387,11.646163,0.0078452145,3.5983041,7.8804849e-05,0.014939239,7172334.4,205,3.75983777785747e-07,0.0876688894338583,25483747.3387347,95655528205.5241,96518260643.7265,7439306.55373823,0.000887108776517121,0.123489794123131,0.0779160815590348,0.200850781351821,0.0282762209098686,0.0523609050952157,0.0166571437855882,0.134113714045033,0.105593831291425,0.0328515299369744,0.0129163065055278,0.0063610762753068,0.00357916054739746,0.0793299366913585,0.0246783808127785,0.00863098818013671,0.00340734942600239,0.00171199044485562,0.000873129839307499,0.0513849768940503,0.0205105401042636,0.00795318791223715,0.00353108950531398,0.00173740285087386,0.000868497453971859,0.000415984458525844,4.35177330325961e-05,3.20443400455471e-05,2.7920455648998e-05,2.56681192990768e-05,2.16856873099103e-05
"943",780,84.258256,30.961914,4.2091439,0.017748148,2.4224214,7.9448896e-05,0.036521523,2573431,95,8.30585563813815e-07,0.130378677122982,9138225.2649252,38018468419.5581,38574282120.1645,3043727.97703155,0.000614051290998305,0.010108984957936,0.00241700316297671,0.0490673794263196,0.00474482422561423,0.0200115980336283,0.0013123834361846,0.094008293029147,0.132625178916606,0.0334917964605987,0.008355356178756,0.00206711501962208,0.000683091616054408,0.178216856593997,0.0479632662871084,0.0141432548169514,0.00375726534619585,0.000997151288802269,0.000361195389529585,0.270321890897207,0.0864146709913636,0.0276771556507319,0.0083718655393623,0.0021693620283131,0.000541125289020022,0.000171935417974206,4.77745097170245e-06,1.1642131182814e-05,2.29102586043308e-05,3.64881995316933e-05,6.39369604675774e-05
"944",938,149.67431,15.86817,5.445741,0.0069157369,1.1316943,1.9489546e-05,0.0058173627,7383610.5,315,2.46130573225854e-07,0.0537647624154555,34611270.5033587,58570424264.8749,60291012294.8847,4674430.34619969,0.00148440562637152,0.119967390287575,0.0766126269970098,0.199728661630343,0.0258917424461436,0.0478576446712892,0.0158015656205829,0.135748129253132,0.10761275455982,0.0309038442494487,0.011449903125643,0.00555021862142111,0.0032805575245301,0.0831372751727251,0.0246792284687037,0.00757082411869247,0.00285594542160057,0.00135883462254374,0.000818441360588175,0.0633076648881422,0.0213489021093473,0.00811881677863195,0.00341788433784584,0.00163192732965591,0.00087961684152773,0.000469599563056456,7.09674528410314e-05,5.41466554638852e-05,4.78922307120184e-05,4.2560223978823e-05,4.06593961261655e-05
"945",875,66.276481,32.460653,12.124185,0.015287515,7.318062,6.1421099e-05,0.039690811,637297.64,100,7.81420568934739e-07,0.159975544554596,1788936.16868881,10867811858.656,11137956564.821,870342.835565282,0.000500604385747214,0.00431852243233568,0.00150671653392073,0.0158901860656507,0.00285302921236715,0.010468307235654,0.0012115000957309,0.0433570056247226,0.0821946382452478,0.0231358946024976,0.00778215345163788,0.00298098384226436,0.00152894315427294,0.146035558433883,0.052153191239798,0.0211212590060083,0.0104899631122418,0.00479447767994635,0.00228837856442789,0.2845564161591,0.133046706521297,0.0752961695898692,0.041178388116051,0.0203277688190651,0.00885903963483178,0.00262480262717908,1.41320881121388e-06,4.63678542076039e-06,1.17764792157973e-05,2.72744540033308e-05,7.93202651236689e-05
"946",1111,78.107095,25.242273,30.066282,0.0014304412,7.4722494,4.3508322e-05,0.048639615,3309010.6,141,5.89618930852905e-07,0.100640876069421,12825466.5257172,91692928073.0224,94312446014.3432,7840784.905499,0.000849668054318077,0.00727464631612107,0.00195257407027171,0.0379870136761442,0.00345504751655673,0.0157580238539803,0.00105100172061774,0.0754369723409771,0.121787905375647,0.0284872028254592,0.00705627812299845,0.00188958442777214,0.000681012338904893,0.161147236536909,0.0510166030671011,0.0165100908425067,0.00523689999333198,0.00163390448599595,0.00060239210376842,0.278517150563672,0.111032043992594,0.0447689105942519,0.0181873279498343,0.00632142153999325,0.00172695278519264,0.000481802959398638,5.40575958474218e-06,1.38407014584724e-05,2.98707220743598e-05,4.83828849539425e-05,9.16808410748569e-05
"947",1001,35.312033,48.87867,19.447272,0.011663189,8.0688162,3.8017808e-06,0.048109492,2442273.4,54,1.36251320229955e-06,0.332235219248723,4358957.97954246,28939933544.8189,41104558724.4379,3024297.21258417,0.000314543902620943,0.00357435731444762,0.0032666808826956,0.00307737047511459,0.00726171533814983,0.00787442961791624,0.00736651366386212,0.00733332300639311,0.0213358048028626,0.0175629348753082,0.0177722784373433,0.0124537561586693,0.0147673316431177,0.056569686926356,0.0425799657666418,0.0398520093851987,0.0307692452832669,0.0360619444101769,0.0285391887101322,0.12952364839186,0.102538335732623,0.0985011536289509,0.0943779295235242,0.095769314409183,0.0816151226714914,0.039655958944715,3.4664166350682e-07,1.56412101654498e-06,4.88662044339212e-06,1.77474787336818e-05,5.98315125562738e-05
"948",894,67.92553,25.818339,47.065658,0.011604324,3.7304953,8.4169495e-05,0.049857467,1634093.5,127,5.60244726937919e-07,0.110141872337087,5641272.10978984,48828530546.2,49549990255.7183,3525535.33659512,0.000655539646080626,0.00415155591987594,0.0016029318802432,0.0194513230251766,0.00278483458085754,0.010881976470987,0.00106605327769144,0.0435960955878973,0.0901057602856033,0.0204127485748022,0.00641462774332787,0.00269325203370058,0.00120907304285487,0.145069120170204,0.0495918099482594,0.0202480460833109,0.00841330208221387,0.00426158655578983,0.00179107634380087,0.299695441976477,0.137435947633427,0.0646388142126483,0.0379780312549595,0.016649215335035,0.00744444887425812,0.00241292710659849,1.95158365837672e-06,5.72048794543291e-06,1.55929991700562e-05,3.67031133910289e-05,0.000108145606881567
"949",788,146.59497,14.371092,43.678078,0.01112064,7.1569157,3.5755196e-05,0.03320573,2041010.2,350,2.22669915422671e-07,0.0477350857886504,10249482.8259931,102172687601.962,103975498841.082,8103275.43654076,0.00166145306146704,0.113412490965042,0.0702888834309701,0.201884933850036,0.0232423791973403,0.0464358751579568,0.0149257121972704,0.136705696335624,0.11127808622909,0.0299760735639502,0.0105097195773203,0.00501015832499249,0.00322791067927971,0.089571007411545,0.0240428193706668,0.00706112985418343,0.0026099003653349,0.00131430273785777,0.000907662949567616,0.0700947535549963,0.0228593978349346,0.00797308482694481,0.00341818527046239,0.00169878796465757,0.000960033982426951,0.000591014367549368,7.68760262754206e-05,5.88312987100519e-05,5.31671453935448e-05,5.00456867500556e-05,5.00540517328381e-05
"950",946,66.427283,17.304629,22.882479,0.0020454209,9.6340629,7.211034e-05,0.0494524,8374944.2,253,3.12738737463054e-07,0.0603710858798679,39410095.4059527,444672061503.061,450717308548.174,35662060.7931097,0.00132842672701425,0.00419740068865542,0.00143916259066461,0.019970152543873,0.00213423605519166,0.0090971578830182,0.00088309318911328,0.0450572423660946,0.0844192021441439,0.01934729479324,0.00533673774469153,0.00206648271356067,0.00112504058630641,0.143803486692481,0.0437074597148582,0.0174718963904056,0.00816158416654329,0.00402939593776228,0.0021318173258655,0.302153313801841,0.135588166895838,0.0721971548253562,0.0412570759373097,0.0210576588151042,0.00951677721405196,0.0038510089840299,3.76468806061847e-06,1.23078521463877e-05,3.18397996899908e-05,6.67874525063107e-05,0.000221394250291854
"951",965,35.042196,41.912282,43.436288,0.019530444,4.6496521,8.1560496e-05,0.044351007,3846251.2,78,1.05353863438919e-06,0.254218872478112,7888942.7061757,54339564734.0429,55721411519.7259,4578963.46430095,0.000331469241693793,0.00119132077384099,0.00139303355978811,0.00158059488942288,0.00295964724759227,0.00360301146252737,0.00335560616215399,0.00509304627149057,0.0179478789996816,0.0111456739672306,0.00960199110674672,0.00711194316061686,0.00756977654549311,0.0625059020781382,0.0379570974886125,0.0354260131777724,0.0274077457388092,0.0226129313194428,0.0164876997584822,0.186907334979444,0.140735880441789,0.118929417841775,0.100763037048561,0.0848429317214983,0.059839391627865,0.0330310926312256,1.76993918033101e-07,7.65505834100477e-07,2.94882019146159e-06,1.720218185607e-05,7.08669721660627e-05
"952",796,144.58821,6.3429003,23.061809,0.0098574819,1.8583889,7.4418395e-05,0.007391749,4012882.3,791,9.826841358705e-08,0.0184705310178219,34597739.5703994,101367979103.266,101521147854.856,7891270.81687937,0.00421470107756934,0.111077423606204,0.0851383628717269,0.197931164244034,0.0189431361228564,0.0350672709656444,0.0220880558955044,0.127985379225718,0.103177687354233,0.02155398616264,0.00592827672784497,0.00405242644539744,0.00745048777540399,0.0927885833400986,0.0185519850552939,0.00423891605500897,0.00157219796869448,0.00146680720862622,0.00316540116489484,0.093806478347939,0.0247275535857726,0.00845028133670461,0.00393188303446602,0.00241256810713624,0.0019338110007868,0.00255987639736957,0.000201613541695498,0.000139190272918463,0.000117410830086272,0.000123291671546528,0.000163028390426025
"953",954,134.69599,9.1956552,38.421663,0.017753614,3.1568977,1.2097077e-06,0.018074511,7912231.8,557,1.41598052508152e-07,0.0279095425415667,54192431.3749127,339111921344.213,384739699788.01,30344464.4623921,0.0032061490002264,0.08785115701298,0.052547555232195,0.165953404557547,0.0191843437859649,0.0423846230863552,0.0141251151563122,0.126435943318282,0.113213115251325,0.030312793086886,0.00971499234959464,0.00443700402910058,0.00464418496759285,0.109149252166184,0.0295880568624914,0.00833091410003708,0.00286780818429011,0.00160389316433324,0.00235216393805229,0.112635458601858,0.0362679869780992,0.0132070109330131,0.0057317298616275,0.00315235859973172,0.00208904852545037,0.00222008625069603,0.000116384012887402,0.000109367224409487,9.99746538501942e-05,0.000121357149482869,0.000154387085795159
"954",883,72.49318,26.412813,38.960399,0.0027480216,7.0963814,4.1028349e-05,0.031884322,9154882.9,124,6.06442425903446e-07,0.112138481858658,32296586.3968471,161640917694.539,166410999683.449,12513917.602786,0.000690378584857616,0.00539495487668013,0.00177895012792565,0.0257238173335596,0.00302902458964229,0.013494123844597,0.0010905782803921,0.0622521167249229,0.093769215231091,0.0245229702418378,0.0073346616873712,0.00245657988364215,0.00100023664690214,0.167017974125779,0.0485266353496829,0.0176340863967745,0.00721003920156013,0.00286301596654448,0.00114706710408431,0.279852556537516,0.122819892790115,0.0642774515220164,0.0294824101273082,0.0121161875852223,0.00403890840827616,0.00116654541655706,2.38108450731611e-06,8.89317225359022e-06,1.8685738094719e-05,4.08212202124409e-05,0.000100112624447486
"955",1008,70.479969,47.08255,42.194728,0.0012198596,8.4841504,7.7168975e-05,0.028238946,181969.86,48,1.5084249168806e-06,0.297316584816834,381861.51084492,1143801248.39017,1172544577.09049,84897.381899353,0.000249645990713223,0.00497845125492937,0.00237266638367211,0.0169559505178032,0.00408545330904427,0.0134904132000641,0.00146234186103587,0.0582948222034352,0.0951953800318183,0.0275300515280346,0.00900208563066278,0.00346127108499873,0.00167408140842115,0.159056834611232,0.0557151074187842,0.0217352777507983,0.00784524573125435,0.00424328931176135,0.00191019031414059,0.235065177135097,0.148906845039763,0.0746608613919972,0.0345756936448003,0.0117260099493161,0.00442640394026935,0.00163009534686685,5.05680175936623e-07,3.21764683873286e-06,7.118180561271e-06,1.43315802789318e-05,3.98646487568638e-05
"956",1009,156.83109,16.41558,39.795933,0.01017965,5.8165007,7.8955247e-05,0.026968877,1865422.8,330,2.39839279477097e-07,0.0571421880139774,8121650.23761549,70397947900.8769,70879430944.8982,5609891.64369845,0.00139456129459127,0.132300503981963,0.106236917229823,0.202200892309364,0.0311898177979982,0.0495111968450699,0.0301820949534502,0.126521703704981,0.0915521229505126,0.0281636389312868,0.0115221215034632,0.00791952269011443,0.00844399912340209,0.0676131122536396,0.0201685283337473,0.00660149861534405,0.00295542084477828,0.00225401672013206,0.00231931891301593,0.0437051990878912,0.0163752972298829,0.0062796393403974,0.00280848689494593,0.00145014067263235,0.000960900683358234,0.000763908388806639,7.45014052218218e-05,5.51792606299897e-05,3.92965758278864e-05,3.44539115574953e-05,2.81262249006079e-05
"957",1016,103.38227,12.067502,17.160821,0.01779809,6.3662708,7.9804897e-07,0.019602457,3404442.9,368,2.15267448500933e-07,0.0354312998836655,22647061.6666057,104142099249.882,117746290108.3,9327675.1866797,0.00252790064622766,0.0546868532369063,0.0222045179154759,0.126655508419145,0.0144034952694054,0.0397761534677718,0.00680968111016472,0.120833405737584,0.121795080029819,0.0382790339805498,0.0124365589887749,0.00458108834661759,0.0025712160324533,0.125509223740627,0.0397550251447484,0.0137563599205609,0.00491932873154336,0.00201243097788141,0.00147774783811458,0.149317235826635,0.0566575033166941,0.0225321615404397,0.00964803331732754,0.00470949389044579,0.00267562000052213,0.00199724321979097,6.57165096606112e-05,7.36906490115677e-05,9.13276945372298e-05,0.000110726101232916,0.000173441486883273
"958",1017,5.8084876,8.5070364,8.9140031,0.0055052994,1.1139909,1.280894e-05,0.04348761,7385521.8,823,9.55023402396559e-08,0.0238694729101386,48574582.2948998,1128560612634.15,1177016301182.05,92511628.6695387,0.00343422391933982,0.00136086202415961,0.00268548217948567,0.00281752704079763,0.00149819089576566,0.00154598108608785,0.00437944040283667,0.00465741667293075,0.0118506843644204,0.00524687019056164,0.00420473085497701,0.00482912047988024,0.0101808721038701,0.0378907159852002,0.0236209854691572,0.0208603624756031,0.020323610796759,0.0214321879827681,0.0314430973113176,0.143890488001762,0.11344808491922,0.106090433099919,0.105637583288097,0.100686255470807,0.101954490417777,0.11746452648584,2.80688084942842e-06,6.60395337029122e-06,2.51530327414149e-05,0.000128535323678621,0.000757405058673781
"959",891,116.36914,28.124857,12.506909,0.011747215,5.2841646,9.5635772e-06,0.013198661,4775607.3,131,6.04668373003311e-07,0.126861843329587,14870306.8033442,34996006857.8597,37167570762.4223,2944101.14492331,0.000663136932003909,0.0631154287807497,0.0190155334477043,0.142602593890855,0.0161084719890372,0.0468221831721991,0.00578750260446202,0.140208188578163,0.135949736526725,0.037444085588873,0.0130131487023809,0.00457231985617064,0.00186875431586596,0.122630280133126,0.0379301385130858,0.0133436337235001,0.00401946434553835,0.00163265211917615,0.00104095229065804,0.120193309102408,0.0454667585498464,0.016247436216929,0.00613304101781434,0.00265625385341236,0.00136778967581331,0.000830343005506691,1.7064403159155e-05,2.53826155107031e-05,2.44054696369524e-05,2.65118931611998e-05,3.71053329377114e-05
"960",1119,38.50484,22.711151,3.1642577,0.0023589417,0.20552252,2.9350976e-05,0.045760545,5497974.1,191,4.19589401399071e-07,0.0946392286643633,19116459.6604819,201265426415.821,210645645677.907,16881473.952067,0.000886278049476994,0.000893038511422467,0.000898186006178597,0.00161796899526184,0.00187100168989081,0.0027544639586145,0.00221325911279972,0.00607095979204093,0.0229171069519861,0.0102621971255888,0.00717388640748306,0.00573391066151173,0.00546441108498795,0.0726869180080649,0.0395339622711644,0.0291356474061045,0.0230915952559954,0.0176476960108168,0.0133859091536672,0.221213179729675,0.150305740114879,0.112185533320709,0.0929441243959464,0.0734213433540732,0.054715232997554,0.0318627276835838,3.79664089240178e-07,1.73720173462712e-06,9.32916217077905e-06,4.17254113922752e-05,0.000181164224741307
"961",973,118.77976,35.308583,38.728957,0.012796688,3.5428846,5.9803027e-05,0.040090395,2374762.6,88,8.31528734802891e-07,0.183751219816743,5986766.40453247,38432462159.3319,38906359627.6318,2846954.52773169,0.000403136472639303,0.0620249560179562,0.0190334368177748,0.152717141377694,0.0163721502857578,0.0452251195767342,0.00576190485428743,0.139022413853767,0.133427035222373,0.0414332157335444,0.0131582265871227,0.00499755208296441,0.00213805428676915,0.125712293364442,0.0388176011219341,0.0130323707708387,0.00446670920701871,0.00165038893736806,0.00105749217427894,0.11428376162659,0.0399408989074368,0.0152999265008653,0.00563820287682153,0.00256034677439968,0.00133063093595286,0.000898170105308389,9.63853407124452e-06,1.2290901059572e-05,1.69863733089233e-05,1.77722437589781e-05,2.14338059650063e-05
"962",1024,134.0043,9.9778914,27.90593,0.0047282942,5.3046561,8.3061246e-05,0.049855965,4939828.5,508,1.54129662407055e-07,0.0306927644530912,32098348.7100782,536495421982.941,539341787545.142,42229312.3592658,0.00256455479511372,0.0939772466959521,0.0537774273128451,0.186525296217538,0.0172142130209894,0.039066978014118,0.0122202468060179,0.134849037502589,0.118307947128591,0.027206601913299,0.00789130453822682,0.003617764805897,0.00350909310017367,0.109677176123926,0.0244969322405574,0.00607143238140366,0.00199115936189191,0.00116432725344565,0.00150686920224699,0.108239500845957,0.0302597417919406,0.00963741732527772,0.00386595583770369,0.0020660423749478,0.00142576222089847,0.00143452598356628,9.95659030171474e-05,8.21265254537602e-05,8.3473579343493e-05,8.92483413381233e-05,0.000114081131886157
"963",804,94.620645,30.150008,32.543178,0.018228269,4.3107896,8.7468813e-05,0.02160502,2431282.2,98,7.98737443577295e-07,0.122944862265192,8978229.86109549,22096724446.311,22335246412.7435,1748319.76689561,0.000643550427535003,0.0192190920012285,0.00412739742789608,0.0844646902920947,0.00677016411764649,0.0306135561584129,0.00189110387983504,0.124051176474044,0.149231574418113,0.0393029444933911,0.00989833263845831,0.00256120023357507,0.000831124407313308,0.172188736211588,0.0463207723705707,0.0124997982455299,0.00341123147037679,0.000912986493883376,0.000420129902401508,0.211451250138272,0.0569435294037861,0.0163754233459509,0.00447862369628458,0.00137798765602405,0.000444793410819788,0.000212381112503186,7.78776774315389e-06,1.6088038397905e-05,2.65070772295815e-05,3.87039197121145e-05,5.16460230467288e-05
"964",902,153.78572,49.703307,13.00755,0.0037918722,8.8477005,2.2659129e-05,0.0096126524,1052458.4,59,1.28030082287745e-06,0.333651515645154,1813140.92778275,2651286842.52995,2834291646.50083,214096.009710091,0.000242024178386163,0.114273202456334,0.0792936371085026,0.168292322655463,0.0399458897620557,0.0570387231695719,0.0179191856121357,0.133420198138902,0.097603544829525,0.0421927169097524,0.0181276843416772,0.0104265153894672,0.00596818011292757,0.0737293442444659,0.0296229348935604,0.0125302047150554,0.00608731963278247,0.00361246676278065,0.0016498043776641,0.0431244047090149,0.0243292794776408,0.00914165855688529,0.00643689701901175,0.00291359446360275,0.00164585575899988,0.000674434902222153,8.90630506046167e-06,1.01865103848627e-05,7.86580654360378e-06,6.78495081754901e-06,6.87946086014851e-06
"965",899,26.081542,14.286244,40.085403,0.012128483,6.7494135,5.5978011e-05,0.018103216,2175513.9,377,2.08674904867481e-07,0.04706704214267,10726147.8809187,63350876389.0823,64095629302.6068,5042431.30387283,0.00169110454380206,0.000683449889025279,0.00122255549252923,0.00102937632639418,0.00155615965509486,0.00173550678322207,0.00285314183156143,0.00319959369848365,0.0125285542237536,0.00711824711481433,0.00579656902831116,0.0055093082148659,0.00703720118367954,0.048428473519262,0.030852566377501,0.0260098976012963,0.022131682751325,0.0198834044678805,0.0202364721712697,0.189855425404031,0.136202008198456,0.119605506874087,0.105302576676372,0.0935203140476486,0.076378619723188,0.0613233887459471,6.05691559227724e-07,2.55688063208596e-06,1.31216288814718e-05,6.6135822927312e-05,0.000368408350201806
"966",1032,5.9406419,27.42808,28.91411,0.017811643,2.6416986,5.5207241e-05,0.02504929,4230266.7,220,3.53550580580922e-07,0.113689138893924,11239274.0597388,100533403892.263,101839660679.182,7921203.65504358,0.000693045606746037,0.00124753118920744,0.00197531873770306,0.00199277307540209,0.00274854023705679,0.00272460148538871,0.00425201474775222,0.00415679273957394,0.0113660891351053,0.00869021637672095,0.00835241915956401,0.008785245648933,0.01151231149195,0.0348955113394435,0.0315567703732973,0.0313164738380218,0.0307325175283937,0.0300506473046715,0.030208826384373,0.11082761052189,0.110384434796648,0.11171325286202,0.107893689560994,0.10899135142227,0.102667583612647,0.0909574764309706,4.2718763551411e-07,1.44312358693558e-06,7.36487446493027e-06,3.27049515684507e-05,0.000135834586202599
"967",962,176.76584,32.937592,14.103228,0.016994643,7.103326,9.8146705e-05,0.010106221,9581225.8,187,4.28281396971991e-07,0.147510391870681,21593685.7129354,75823418210.2704,76525906930.0536,6128854.3746912,0.000547965639414641,0.140041968607837,0.157475736569562,0.171137008464966,0.0476831296211817,0.0497446396928241,0.0763703500940155,0.0916462171235708,0.0526261342760322,0.0231920808527744,0.0158985313443844,0.0201560787351568,0.03950431607263,0.0262218704355644,0.0122242976369366,0.00674907699612543,0.00606704774519471,0.00915582331477016,0.0172177200461088,0.0103546819841325,0.007005204388551,0.00375926775284474,0.00263982650396295,0.00288643917993479,0.00450163354936107,0.0057409190115778,3.1585848320811e-05,2.25570956807451e-05,1.64124623772582e-05,1.02373244785732e-05,5.72891493279005e-06
"968",1025,50.30878,21.42036,36.959239,0.019440215,8.2545858,1.0363209e-05,0.014209015,5192595.6,198,3.96070016606447e-07,0.0867187379959484,19143495.8094482,62527408807.7029,68668766425.745,5385132.61280064,0.000993145826864597,0.00174709296094097,0.000943079368245834,0.00548192816788765,0.00203599735292685,0.0046915297257895,0.00151437860970503,0.0179465338954264,0.0467009724501657,0.0143430615120633,0.0069406902232092,0.00448982739479596,0.003648990370646,0.104104758744689,0.0429644032783457,0.0256929151317271,0.017298743447708,0.0120385010884765,0.00855936884919035,0.251407583723804,0.14613194688838,0.101161341453115,0.0748579565365205,0.0534489287594644,0.0344180174087481,0.0174314526580278,9.42777841534923e-07,4.07210668701322e-06,1.56549136293001e-05,4.86054584470913e-05,0.000194089094343696
"969",907,165.74932,6.0097407,16.405878,0.018921643,3.3134812,3.9352034e-06,0.039700173,1451161.1,969,8.11747757985906e-08,0.0174019237365987,12069593.0780102,238247595539.233,267046072816.281,21005405.5310043,0.00506646775650336,0.128258858273405,0.13723180453559,0.184639626589519,0.0266961492464288,0.0329005028202545,0.0585272701193073,0.103823603861623,0.0752426269846503,0.0170651209956689,0.00658862268061912,0.00917502870830097,0.0308982309933207,0.0598134847280813,0.0125296376923123,0.00326793751493332,0.00194557355473011,0.00460912369633947,0.016786937612354,0.0513938693616268,0.0144246103097386,0.00503085761289838,0.00244695599122945,0.00199967794230106,0.0037004809449629,0.0110034072298043,0.00027771654334432,0.000178711514541601,0.000141688962349014,0.00012054939996363,0.000126583067857487
"970",970,106.28254,4.1151249,16.399495,0.012531695,4.4849662,8.1971421e-05,0.019743625,4134741.4,994,7.90131851928865e-08,0.0120416094233959,49031740.866404,347176089576.45,347763191700.5,27313010.2042863,0.00653333945094898,0.0542960548703469,0.0323297501178297,0.135510041468729,0.00713805730049021,0.0206926019280064,0.00843657747252264,0.115065519417645,0.119296870273023,0.0168385618930422,0.00304490071733835,0.00147364320687852,0.00399549104315492,0.135629811615811,0.0209875135397202,0.00427313948969039,0.0014782511197681,0.00114608123929874,0.00304443951310815,0.216490682897548,0.0551914222301326,0.0201622786064766,0.00950241876053583,0.00531793831729339,0.00372194967667623,0.00493600328493349,0.000173745852923637,0.000160142888117823,0.000185395969502432,0.000260552063726815,0.000582385276456703
"971",812,133.76268,31.897867,16.121579,0.017641641,4.2088996,9.1534294e-05,0.015094664,1441192.4,114,7.14295112481839e-07,0.164376448464771,3764306.01768645,10220590806.33,10302060052.3277,838893.070401417,0.000499333855767377,0.0897401218675631,0.0347552559372722,0.18182675934266,0.0214001787013542,0.0504714910455774,0.00829207117234296,0.131488547365579,0.124782355163629,0.0365132270418818,0.0128254173524163,0.00507137476203655,0.00248693299937591,0.113661515428219,0.0337423249948772,0.0111719822746064,0.0038443501296119,0.00163541668391095,0.000938778395717062,0.0865317558612548,0.0285810775573872,0.01100332855662,0.00493445772299515,0.0022864200174925,0.00129685911162251,0.000718000513997566,1.87841946831813e-05,1.66871294512523e-05,1.75071038492286e-05,2.02354707841447e-05,1.89714486410004e-05
"972",978,119.54651,12.566107,1.5756858,0.011561191,8.1209776,6.0511911e-06,0.022941143,2948909.2,398,1.95915062358051e-07,0.0390137418577329,16995792.4919445,115940288367.224,123602280656.726,9637788.31193898,0.00213071518409929,0.0698054799607225,0.0312537461834936,0.160520543817153,0.0143091567965642,0.0373414012077928,0.00714778852431204,0.131396420355083,0.128540953762358,0.0315086713800719,0.00848639251706097,0.00323009832564048,0.00234166117816995,0.126118621156612,0.0305432079845607,0.00828438611967777,0.00248624252270621,0.00111948052258669,0.00118393607594996,0.142380544466426,0.039612257056501,0.0126563607430006,0.00483445597003799,0.00227923508551756,0.00134345040443273,0.00127550788356995,6.72183301760667e-05,6.31295337175802e-05,7.36355594805479e-05,8.54169036538584e-05,0.000125829483354914
"973",820,28.985246,2.4624109,31.081882,0.012466359,6.6647101,2.8022174e-07,0.019162352,2938150.9,1442,5.43894039229101e-08,0.00892443095328677,39004473.9463497,347748774846.551,265926325028.313,20856474.1488194,0.00672039421092856,0.00852991252886515,0.00705061071485276,0.0240214407712673,0.00111186130110465,0.00330976429531355,0.00461206542469444,0.026294531861937,0.0366542205027898,0.00460821894120194,0.00165599082466409,0.00176801481394501,0.00859910889123757,0.0629339503529199,0.0161433387677265,0.0112303069559741,0.0108833011832111,0.012142466891479,0.0264874728200083,0.177130214510075,0.100244019595213,0.0849320390493213,0.0827099511733833,0.0816018347747253,0.0852741378582079,0.120071225195882,3.15603872815659e-05,3.88564645997026e-05,7.0775644666292e-05,0.000229373926809245,0.00135769412791947
"974",986,74.881332,3.0190454,14.247332,0.018642196,2.418387,4.1608046e-06,0.018590178,902240.65,1192,6.60241496972555e-08,0.00965959719730727,12192099.3785774,85375932028.2889,92065028707.7272,7245590.16283908,0.00878575908917432,0.022889629448698,0.0147482164435481,0.0704355975379141,0.00277841977550691,0.00922134081752439,0.00462507495113815,0.073070380728608,0.0893041335071851,0.0102108608981033,0.00167623467963912,0.000964073042782306,0.00329644431349004,0.125945410947682,0.0202471488622933,0.00662351181537817,0.00388774655673588,0.00292520517894397,0.00501558148050375,0.279473665348864,0.0996948867975087,0.0558635016297659,0.0372787141363262,0.0254907676269134,0.0173757826220602,0.0169576708528861,0.00011629870531508,0.000128254923620015,0.000184206587772083,0.000347069597627881,0.00129038928657357
"975",828,114.33697,15.656176,28.397326,0.014530136,8.3255071,6.8533953e-06,0.016341355,1820606.4,284,2.72175801986986e-07,0.0524025515081585,9207719.89878193,36703262206.1387,39261847145.3471,3034859.42453419,0.0015779072783087,0.0581413631005916,0.0202526708545918,0.152964741593273,0.0129327144222951,0.0371510697986401,0.00493184872017362,0.135136303397997,0.131306672269602,0.0347554866972057,0.00988330938648055,0.00308996307174485,0.00171184231893171,0.134072943445509,0.0334457652432955,0.00999028821229684,0.0028952473708006,0.00109265005227064,0.000872464425338968,0.147586947078373,0.044901549888924,0.0136031368451441,0.00492911575725003,0.00222237022652502,0.00120004187670262,0.00092949394604217,4.49901209660121e-05,4.64853995446991e-05,5.92498024215788e-05,6.78874995783807e-05,9.45324238983689e-05
