"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","total_conc","norm_conc","hair1","hair2","hair3","row1"
"1131",1157,151.95626,4.8725023,21.878761,0.0080634581,7.565837,2.4559772e-05,0.026758669,7619387.7,6012857.81153093,0.0472226726869964,554707233398.466,540371643720.753,846702019680.395,1941780896799.61
"1132",1223,92.429807,37.459591,34.29935,0.011963011,9.7006813,7.6970249e-05,0.04058223,9568770.7,1833913.63484077,0.0084884595836139,83393848874.8257,15609442571.7508,503675276622.051,602678568068.627
"1133",1165,165.44135,5.7028402,49.268909,0.011543643,9.6499524,4.3444959e-06,0.035948777,7519262.1,8981757.4194749,0.0779066166110434,844015276027.508,875769111738.68,1144506946736.98,2864291334503.16
"1134",1054,115.44733,46.466494,44.953798,0.0076125342,1.4390704,9.7233136e-05,0.01519042,6180671.5,405273.789356586,0.00781654084751427,33349349709.0154,13303711393.3682,79216314888.7122,125869375991.096
"1135",1192,145.64229,1.5031132,27.709674,0.010512515,1.3654909,6.8107087e-05,0.041341177,9359382.8,12949139.3447736,0.0656491699767903,1054708659527.9,1266754819617.34,1819933380280.99,4141396859426.23
"1136",1097,142.55684,49.777448,13.272503,0.0093779171,1.7904981,8.850581e-05,0.036783246,4543853,1091678.28403271,0.0479371657349459,120207631347.12,64659808517.0821,154847074754.678,339714514618.88
"1137",1076,4.0601536,28.21243,21.318066,0.013686117,5.1613651,6.8914509e-05,0.027809084,4486181.4,3898617.94657786,0.135359207995572,436894246454.563,392606128502.326,430575919477.074,1260076294433.96
"1138",1231,115.99016,25.095927,9.2830288,0.0097023825,0.76478642,7.3092042e-05,0.041542815,5519965.8,1854864.25326967,0.0282850321125956,173720286298.359,74925723793.9118,386520986455.731,635166996548.002
"1139",1173,56.629352,10.666399,1.8609262,0.010707774,9.7910131,3.0366729e-05,0.012906335,4293344,996823.898701253,0.015010220065864,90220818796.6083,54896289287.7976,174913659303.311,320030767387.717
"1140",1162,63.416603,43.641907,46.120024,0.017538084,9.3636926,7.4112752e-05,0.036763369,6996750.8,1246572.98678256,0.0209460898860845,105034372402.548,41041585125.241,234523923853.524,380599881381.314
"1141",1062,94.761784,43.537763,43.321644,0.018707471,0.80027276,5.540835e-05,0.032653978,8743820.4,1210753.18690473,0.00724225351486179,52976781866.1795,11171757846.6876,303156948358.657,367305488071.524
"1142",1115,47.931622,38.015665,11.709555,0.0059263807,8.238774,6.0152765e-05,0.049280682,4739568.4,1571586.20849063,0.0473486904987138,165306151686.801,83426916843.9675,265976239606.3,514709308137.069
"1143",1200,71.858622,19.200915,12.612778,0.0080615427,2.4796976,8.5400101e-05,0.02999712,2135717.7,657981.388119694,0.0196650381812395,53047849627.8464,21818737912.1714,141253880089.064,216120467629.081
"1144",1105,135.03076,5.3777135,21.149836,0.013352383,4.0543334,1.4588142e-05,0.028468377,9143266.6,6787096.20795465,0.0424220229576357,608968274664.087,512582305174.895,1063627172554.74,2185177752393.72
"1145",1181,135.09447,5.7797807,21.435933,0.011275778,1.446202,3.5656396e-06,0.046616575,3083758.6,3912195.45708757,0.074060787903345,345289455771.128,275205251567.488,610952439779.848,1231447147118.46
"1146",1084,63.21106,14.428614,24.322977,0.019170187,7.1028244,7.2120132e-05,0.043541416,5715699.5,3515781.47194668,0.0408976609718758,300102120035.335,155052925513.552,666668903339.53,1121823948888.42
"1147",1170,45.351947,10.526563,22.79903,0.0055669576,0.29533486,8.9703872e-06,0.0062776646,9593.5902,1195.17900321253,0.00888576951019304,114225919.358428,80315995.6636572,190715133.397532,385257048.419617
"1148",1070,43.74024,16.336465,28.302711,0.0047931592,7.7521932,4.5682136e-05,0.0093607904,7530205,1105562.39622791,0.0130378122572791,106633316010.407,67177865333.8066,177845637377.52,351656818721.733
"1149",1113,167.27787,18.771357,14.352136,0.0098335671,5.8207291,2.9534927e-05,0.019606503,582886.44,301505.922895448,0.0601156703879934,32055483002.804,27640982140.5909,36441484291.1203,96137949434.5152
"1150",1208,19.448766,27.536,9.870688,0.018499398,0.30679454,1.156945e-05,0.007114442,4749858.3,623603.994499663,0.0192403857428711,67991575236.3468,51405026058.3234,77801866354.8563,197198467649.527
"1151",1092,104.28521,48.964309,27.622748,0.006440094,8.1720046,7.9083732e-06,0.0095699035,3153931.1,121728.893444578,0.00336119311632339,8209376768.45783,2626544348.79836,24992342201.2813,35828263318.5375
"1152",1178,47.135282,1.0663625,2.6708906,0.018442414,0.5561409,4.2446305e-05,0.019183779,5915405.6,3883832.19910283,0.0294256359835773,298738906326.524,357034960800.673,551091589020.299,1206865456147.5
"1153",1123,167.13498,36.325558,30.206216,0.0068146242,0.54486836,7.9626583e-06,0.049529636,9265540.4,8773222.97025356,0.17471904349119,1037391843216.09,821574452751.313,1063748847403.04,2922715143370.44
"1154",1239,21.724331,36.225803,5.1314088,0.018857325,9.4033871,5.8253725e-05,0.012362203,4014127.6,695833.652487346,0.0306926161056485,79307238044.2328,54174535876.5503,89028608849.5781,222510382770.361
"1155",1121,68.512969,28.087242,40.914552,0.0053232326,5.4083187,5.0934552e-05,0.022068631,2248119.1,378663.312253874,0.0136058579814433,29960366937.4531,11606912514.2429,75983444971.6864,117550724423.382
"1156",1078,33.836198,19.327504,49.917726,0.0083250811,2.6214347,7.3895998e-05,0.02829965,5714452.5,2610626.53146784,0.0485889821970045,267112202506.345,183773773506.044,388403465351.826,839289441364.215
"1157",1131,142.40529,39.714636,18.650469,0.0060323275,1.490735,3.4417809e-06,0.0314442,944903.93,256446.371276379,0.0454409969320807,27321387551.3082,17254349020.0864,34266159353.7353,78841895925.1299
"1158",1139,68.834337,1.8317216,15.847123,0.016311617,7.638801,7.4191226e-06,0.0066412625,9828586,2041095.52434981,0.00899247173261532,158791245379.372,157760606865.591,320270011479.781,636821863724.743
"1159",1247,65.266743,40.850854,32.737468,0.0059300514,7.5197697,7.1536902e-06,0.025887367,60019.525,7768.30719602773,0.0139621979330399,731904546.754687,302364370.124685,1532765484.25849,2567034401.13787
"1160",1189,153.76257,40.748829,2.4235493,0.011943882,1.0964659,9.9702984e-05,0.017065506,7953423.4,1487652.67818101,0.0352201557677126,168830362582.794,107734419508.76,197016492329.239,473581274420.792
"1161",1186,35.553228,32.685647,18.593051,0.018434784,9.3546374,9.0422133e-05,0.04681103,9836295.2,4655754.68813016,0.0700678025602935,516817181751.363,306080602003.544,701803869063.176,1524701652818.08
"1162",1100,47.639114,38.851986,46.024175,0.017661132,0.8203495,9.8662253e-05,0.040292526,1748496.6,462688.024537706,0.038569651725543,49544529693.2632,24059998748.2202,77680197019.9916,151284725461.475
"1163",1086,52.576334,29.419447,10.281709,0.0071244075,1.0846004,5.1226691e-05,0.04627033,5839238.3,2293726.89020151,0.0441740647185981,219660156248.893,110566709614.538,398762851942.66,728989717806.091
"1164",1216,40.057178,42.507308,29.334283,0.0012485637,0.42129862,8.9973871e-05,0.01303986,2638225.2,246878.471381839,0.016058148330521,26985139575.5102,14225084268.1485,36916639439.0033,78126863282.662
"1165",1255,143.61701,14.300173,45.35605,0.0027877245,8.3494003,9.3180576e-05,0.017977451,1093311.8,378198.659340334,0.0304874108802127,36437350384.9855,25368600346.5181,55567234716.1892,117373185447.693
"1166",1147,149.67918,25.221786,8.8487596,0.0063938606,0.71922183,2.4512705e-05,0.047024229,9742121.6,6576815.09349892,0.0873090705293751,727657008967.011,482450785880.601,946279691929.692,2156387486777.3
"1167",1197,25.412281,22.877258,6.1213984,0.014847162,6.1462537,6.5586862e-05,0.0077297903,4488924.6,606157.728584529,0.0169126753358636,64338939159.1882,46384263580.236,81798598459.1057,192521801198.53
"1168",1108,76.519258,20.5479,30.973309,0.016092049,5.8253302,6.5800805e-05,0.030936275,6915102.5,2066057.92416155,0.0175351617303931,151263936986.615,55647648524.3073,457032158092.966,663943743603.888
"1169",1194,8.1936602,23.446836,49.171825,0.012081889,9.7152772,4.3590734e-05,0.0089549143,5339220.5,1338207.84736985,0.0340477203223008,146642056370.366,128303391642.434,153530865648.532,428476313661.332
"1170",1094,78.703275,11.191981,23.955586,0.0023160965,8.4377001,8.6043562e-05,0.011091777,9234928.7,1572776.11113491,0.00826187411512882,122449850695.904,55581805095.2497,333139517113.401,511171172904.555
"1171",1263,72.279855,6.5594467,46.739675,0.018661853,5.9402938,2.4258443e-05,0.038353625,1865232.5,1523000.97143767,0.0393832204771916,126915568283.515,80659905261.6961,285731699936.765,493307173481.977
"1172",1155,102.94043,25.945778,32.826751,0.012468731,0.51912442,3.1951747e-05,0.019566591,3366199.2,536909.156629965,0.00994623167221817,35231658062.5097,11791482796.3514,115349549711.071,162372690569.932
"1173",1129,35.622094,43.070357,46.162487,0.0014844221,9.6022509,9.083194e-05,0.045696732,4040754.1,1491896.62450875,0.0671257578496026,161959689979.298,90861302529.739,209842313609.819,462663306118.856
"1174",1116,86.768769,19.284783,19.495525,0.015680032,0.17488778,8.7528717e-05,0.020426264,9083466.7,1994135.93517768,0.00946715345770938,108776585586.494,31133770471.7214,453817937677.614,593728293735.83
"1175",1224,67.770257,32.338942,34.169316,0.013320583,8.5506951,3.8981728e-05,0.030542202,1604489,319710.700964486,0.0176846463686175,25880868305.0345,10101892028.7602,64476932612.888,100459692946.683
"1176",1102,96.035769,28.229007,37.664846,0.0081629015,6.3594052,8.3907751e-05,0.031068467,2329906.8,507721.451351838,0.0110504820504774,27824262951.6282,7317473359.85151,122640992714.343,157782729025.822
"1177",1202,117.93715,26.841489,12.626124,0.013471955,6.8698287,5.6531727e-05,0.042829853,2388333.7,892405.647092457,0.0338600674213144,73982123618.9876,32333470300.2658,163711750509.661,270027344428.915
"1178",1163,62.848258,9.5261875,9.2407051,0.0055815547,7.5813698,1.3025571e-05,0.016943087,9343339,2955747.36567906,0.0183870888845614,256969112718.24,153778630213.11,536467448589.88,947215191521.23
"1179",1110,38.442203,7.5233083,44.806394,0.01744966,3.542201,8.2408729e-05,0.026336565,5964187.1,3934028.05449714,0.0433696734023461,358023219538.807,288765408309.401,579267205605.922,1226055833454.13
"1180",1137,117.83318,26.07466,4.3849995,0.01904225,0.66870063,7.5086056e-05,0.040862314,4099032.2,1441268.54606829,0.0312838127368471,123124143768.799,55720210169.3273,275319889450.205,454164243388.331
"1181",1271,24.658923,33.418138,4.7698187,0.019068805,0.36827879,2.4923724e-05,0.039624292,8586970.4,4609180.63393063,0.0879545763702088,524964915426.559,356797906186.961,613483841059.417,1495246662672.94
"1182",1171,110.17039,30.93874,4.3012291,0.016856504,6.1929667,6.529752e-05,0.013709051,4447470,405362.581516788,0.00751470726020789,32183417191.9101,11990263817.8003,84363392090.2432,128537073099.954
"1183",1118,46.354406,6.3861314,18.510333,0.017589895,1.8771408,2.9174115e-05,0.02032015,9874796.7,4782915.23751413,0.0287817290629109,446815943894.214,353530313274.119,770580236153.576,1570926493321.91
"1184",1124,137.53144,33.658016,36.877119,0.010389008,2.5025792,2.8398158e-05,0.019588872,4704051.8,761290.694823993,0.0227510118219342,83023080065.3694,45255949587.5434,125293010734.859,253572040387.772
"1185",1205,146.21494,48.8136,46.910017,0.0089585395,5.340822,1.778368e-05,0.04056518,1138822.8,324454.411915707,0.0580724385025818,37943597603.3157,21709092395.6213,46764115697.1645,106416805696.102
"1186",1210,156.08144,23.020295,5.3587705,0.010860261,3.1784555,9.8509756e-05,0.0077440266,1256801.7,170924.192966594,0.0172528928782953,18786895648.1969,13644524727.4168,23287870226.2533,55719290601.867
"1187",1145,70.82117,39.167441,45.628813,0.0053318414,7.3901866,8.3937458e-05,0.029705109,7438683.8,1185344.18168535,0.0144420413356913,84599550777.8826,28764939107.1176,234911756871.772,348276246756.772
"1188",1126,103.65349,2.2267775,25.584525,0.0021910545,4.5163453,8.2423982e-05,0.039745831,443017.54,508741.917906287,0.0483495250217971,40992289580.1039,37012037610.5261,84982459789.2192,162986786979.849
"1189",1132,125.66926,6.8905582,6.4273538,0.010328155,0.28243741,4.6011592e-05,0.032663389,5780303.7,4349656.14623351,0.0432545921890188,376652099810.621,271698475665.969,715898497420.793,1364249072897.38
"1190",1279,34.676407,20.835059,35.034903,0.016534064,9.0862674,6.4959738e-05,0.048771082,1426954.2,1079480.71469593,0.0837832052099685,110381057543.639,72019256690.5974,156867903613.626,339268217847.862
"1191",1218,0.28325141,6.1293103,43.862097,0.01576302,5.3147154,1.8224241e-05,0.047222487,4036720.6,7242959.35681027,0.121735207483062,687818803826.776,817548114126.062,818659426929.56,2324026344882.4
"1192",1232,46.641559,45.248675,4.8654515,0.018942891,5.9652897,5.7950514e-05,0.020096144,6535816.8,710750.495325978,0.0179494746940572,80556835176.9572,39578250889.6168,121549950336.955,241685036403.529
"1193",1287,113.92894,20.613869,45.448888,0.0036224069,6.9163376,7.8263761e-05,0.007779524,9693942,792141.79768063,0.00602100885806488,64275968918.6904,28369225848.9645,154260778184.288,246905972951.943
"1194",1240,80.839221,23.069315,4.5879123,0.0050538269,1.5261886,7.0363789e-05,0.036538712,5382175,1670122.70691305,0.0166956544690889,109841738956.372,34703271203.2387,392662996766.278,537208006925.889
"1195",1140,38.708849,14.744705,28.598308,0.0073512577,4.5278467,9.3193862e-05,0.049698726,8757734.8,7878527.66488966,0.0791149614994233,763648218430.576,520328194798.721,1197712150770.9,2481688564000.2
"1196",1153,63.370888,35.683471,14.508857,0.0051847517,7.6977198,3.2226645e-05,0.020230143,4121563.7,553193.223189019,0.0139403618161701,43176861758.3568,17770559311.6464,98439463177.5828,159386884247.586
"1197",1226,142.89699,30.333776,23.162406,0.013372631,3.3998188,1.3774313e-05,0.017264706,155020.92,27887.2616536668,0.024942276620495,3115070709.35141,1847055169.99092,4277076147.92293,9239202027.26526
"1198",1295,57.338872,5.8673011,4.8988356,0.019205296,2.9499765,1.0420557e-05,0.025138271,649636.66,398883.011248618,0.0330654276620012,34581759133.9398,25644796897.087,66189247562.1484,126415803593.175
"1199",1179,22.685578,38.353774,6.6589291,0.0046573792,3.8600313,9.5039815e-05,0.026769425,3357203.4,1163051.48843037,0.0636906715211592,132468054238.23,89747480614.673,150481996094.849,372697530947.752
"1200",1134,134.63442,37.768235,17.125286,0.0029374685,9.858966,2.9158684e-05,0.030123677,4197958.1,904710.324865389,0.031739743167383,97228213688.782,50595901143.6357,148114024621.696,295938139454.114
"1201",1161,78.36755,19.235773,1.2155126,0.0033523852,5.5262012,2.3798067e-05,0.029294447,7025167.9,2089942.2790882,0.0163226272525076,150351391307.225,57251087267.0469,477187838191.214,684790316765.486
"1202",1148,158.00341,4.5600011,7.1031823,0.0066149422,2.4613634,8.50413e-05,0.031212418,5404429.3,5279778.2401622,0.0584105246263302,491023723430.888,506660374473.833,707927017306.948,1705611115211.67
"1203",1213,42.879101,43.055448,43.162071,0.017382556,3.6947381,7.751229e-05,0.048474517,8327457.5,2681312.44586182,0.0538649272559853,290393004360.392,147253147991.796,412843616604.319,850489768956.507
"1204",1187,123.11029,9.6673593,21.403247,0.0094127159,3.8911433,2.478194e-05,0.047980903,8338424.8,7523854.08914033,0.0561751661639437,678619480039.366,432286750782.266,1337346264229.93,2448252495051.57
"1205",1142,3.2013201,10.151419,17.382599,0.0086850799,8.2907682,5.9776985e-05,0.029719402,3526655.5,3756297.99140135,0.0891838898682834,375123181943.54,401572335262.762,428791564213.409,1205487081419.71
"1206",1156,139.75082,20.697023,29.202408,0.019959723,5.4241903,1.3019846e-05,0.025698028,4559217.3,1612917.9655473,0.037138709855138,164278651139.551,101973465132.346,255920453574.563,522172569846.46
"1207",1303,137.79572,19.642103,2.9831642,0.0043135473,5.5026381,7.709898e-05,0.046839154,7872.2544,5369.22490759455,0.0681113774237448,518410930.385626,314553629.69168,820958628.641329,1653923188.71863
"1208",1169,139.75518,20.064707,5.9342416,0.0016276889,6.0970307,2.991069e-05,0.011064513,9048706.3,1474710.61560933,0.016821470758158,144364216453.095,90443956506.8766,222143569594.619,456951742554.59
"1209",1248,18.145645,42.298905,47.620088,0.0013738534,3.7697012,3.2071816e-05,0.013975358,2041153.5,408629.184962419,0.0406901714638048,47440550580.4048,33102390061.6746,49319066223.7808,129862006865.86
"1210",1234,177.66748,43.766671,24.552128,0.0015352765,4.568158,4.6834919e-05,0.030919845,2337348.8,2365857.52312332,0.220762270266266,275044240418.295,227625480705.347,240015366471.753,742685087595.395
"1211",1195,10.847227,13.97234,46.865306,0.016306393,6.3636979,2.947005e-05,0.010244331,8444813.6,2571039.76074147,0.0298249907393497,263465416542.439,246788934530.06,309098001246.26,819352352318.759
"1212",1164,50.678018,24.632933,28.530569,0.015190429,9.4828018,2.0765416e-05,0.032467183,2396043.3,796909.484708063,0.0344772574004726,77723002149.7891,42278007289.7246,138467717606.506,258468727046.02
"1213",1221,167.94098,31.716202,47.472911,0.011531152,1.7927319,8.896114e-05,0.04275045,4878697.3,4634983.48721535,0.158633196768965,513683542272.768,405140207949.035,533764868417.99,1452588618639.79
"1214",1150,61.81648,31.673309,34.392841,0.010702601,0.68258205,6.5241885e-05,0.046265777,7436775.6,2475911.33617964,0.0333257932097558,213522101703.989,89567359779.533,457886947898.875,760976409382.397
"1215",1177,23.992809,18.985427,35.641499,0.016607333,6.4110047,8.6639046e-05,0.017306431,6136872,2198463.58145541,0.0401219766721984,221778844544.292,168911602560.089,286091129609.096,676781576713.477
"1216",1311,35.820083,30.005443,15.910653,0.0043114662,6.1014653,1.9589667e-05,0.04678259,4155144,2269364.56731471,0.0759793046769817,238516897182.923,143370016437.42,324140069278.086,706026982898.429
"1217",1229,112.32092,8.002197,49.668437,0.008160133,9.0462595,7.8280379e-05,0.016417417,4776025.4,1521998.608516,0.016789451131874,129751732697.539,77754060736.2991,285735801387.927,493241594821.765
"1218",1242,105.44402,43.754319,35.259863,0.014752134,9.217928,6.8545588e-05,0.03400322,6506782.5,923971.125729097,0.0121433342593918,64542586174.29,21234592788.6269,209997518643.781,295774697606.698
"1219",1158,88.793188,14.146843,21.34144,0.0045394883,5.8231691,7.6083746e-05,0.032947003,5047978.6,2150595.57483046,0.0170794550518979,138859391580.777,45611782746.8759,508300713498.543,692771887826.196
"1220",1203,9.6708244,31.903888,38.272838,0.0091479932,9.810534,2.8737496e-05,0.0063400291,7930590.1,1233915.10714693,0.0262671158590391,136108441827.942,110557208759.14,137331533969.281,383997184556.364
"1221",1319,109.44357,8.0041008,38.261437,0.0058992734,4.114352,3.4630632e-05,0.044867355,5894946.7,5171258.72584734,0.0446375329287426,426515108157.777,251940565414.266,981315214670.441,1659770888242.48
"1222",1185,42.241658,11.800719,47.307169,0.0085967415,7.1943627,9.6012996e-05,0.011597061,1460355.2,327338.165312021,0.0172530146504007,31333765440.3939,21718716780.1606,51377879398.9908,104430361619.545
"1223",1166,112.70744,4.6354374,12.553218,0.014013917,7.3507857,1.7943376e-05,0.0060930265,2069352.8,321320.208248007,0.00741154211326493,25978920439.967,19352928948.3252,54629944503.6883,99961793891.9807
"1224",1237,100.85844,29.01498,43.527519,0.019735539,1.664507,5.9230852e-05,0.047794192,129875.69,42511.6870687552,0.0199772346311317,2751152154.24031,835668305.460004,9809117657.17161,13395938116.8719
"1225",1250,151.50023,20.663519,31.110057,0.0045577735,8.5591623,8.5543546e-05,0.042490203,4005498.2,2918091.92706667,0.083777008898362,306341876939.151,217962838869.444,413184692452.612,937489408261.207
"1226",1327,102.89285,48.555552,33.351127,0.0032606164,4.6656695,9.1768063e-05,0.045799858,5357494.4,928425.594030149,0.0142196288699634,58534347964.6614,15905409435.7866,206065475186.909,280505232587.357
"1227",1174,109.52,29.17042,15.585823,0.0065645461,2.1577343,7.3611639e-05,0.046769291,8640973.1,2879284.87090755,0.0261276694349692,220076480630.326,83110392146.695,602791176604.516,905978049381.537
"1228",1256,151.16325,48.010908,7.1250596,0.008286383,8.1704249,8.5946482e-05,0.047018079,320690.46,132056.617456707,0.0865024239901845,15009336785.0599,8930458749.37077,17358503755.7217,41298299290.1523
"1229",1245,159.58795,21.130676,5.8961499,0.018391765,8.8865639,4.680859e-05,0.04345093,987781.87,893915.18363867,0.110392616341838,94171575651.2103,73271468568.5908,115721647721.385,283164691941.186
"1230",1193,169.95467,28.823493,21.483916,0.011836323,4.0053201,7.5804343e-05,0.0061649286,2071081.5,319093.804801892,0.024102722632619,34999374684.7379,28839868656.9842,36250280215.2591,100089523556.981
"1231",1211,120.79432,48.094624,3.8557639,0.0044002356,2.3021022,5.3466118e-05,0.043854711,8369914,1444273.5809258,0.0238543809804869,153341369312.834,64156711797.8278,291690079235.468,509188160346.129
"1232",1172,153.82856,49.408738,16.758069,0.0072657052,8.8908247,5.5413243e-05,0.038016178,9294667.6,3219778.22307272,0.0760214567628563,375705877556.164,233288845533.282,422598532933.269,1031593256022.71
"1233",1182,12.771024,23.774612,26.719782,0.015005752,4.2165244,2.7704506e-05,0.019778203,7106379.3,3406827.2373006,0.0650651102745476,368000377653.884,307935877039.106,408249798156.654,1084186052849.64
"1234",1335,133.93343,21.421281,3.7908623,0.019730522,6.1918885,7.8437701e-05,0.031915036,4833195.6,1976573.5166616,0.0412211311056335,187348122867.659,107398290182.093,314629042587.673,609375455637.425
"1235",1258,115.57713,34.645555,42.634449,0.0071200227,8.422249,9.4098359e-05,0.042691913,3025293,760277.622183208,0.0250584388011946,66403698821.8854,27466199806.1356,156167631885.176,250037530513.197
"1236",1219,80.606519,18.317808,35.258639,0.0020692249,9.0220459,9.4811236e-05,0.033342271,5139471.3,1843986.49440082,0.018416897729714,123632706929.764,43901859804.8651,413535621957.93,581070188692.558
"1237",1201,107.85494,45.774132,9.9598754,0.010348692,9.5780609,1.9489292e-05,0.011599502,1789503.7,88928.9915600151,0.00472398942289718,6771372570.76156,2165463120.68147,18182916000.6428,27119751692.0858
"1238",1264,167.51735,44.620072,35.7098,0.0067601996,9.3183953,1.1648025e-05,0.014367465,5289479.8,1356102.6211691,0.0556452527657827,154864595660.103,117872811417.928,152464743849.977,425202150928.007
"1239",1180,36.507116,17.883666,1.6222072,0.005572278,3.2467333,3.4170498e-05,0.033734255,3353022.9,1887986.12771352,0.056016008241924,187480958444.711,126554688617.873,282269411606.21,596305058668.794
"1240",1227,109.70427,24.778548,35.564684,0.011811949,0.35535609,4.8722034e-06,0.037905561,8888633.4,2956332.96710353,0.0243651579120885,252025842451.666,104224654586.06,617785008349.205,974035505386.931
"1241",1266,68.120019,21.190343,5.6243116,0.010580474,8.9620274,6.9190342e-05,0.0073967107,7905488,581090.639161478,0.00526211929535732,46327372485.8497,20246794559.2017,117781791640.924,184355958685.975
"1242",1253,174.6538,37.077958,20.988531,0.0030816075,2.1687309,8.5907967e-05,0.045136416,1277361.9,1604122.91999304,0.239642620168201,185846583555.215,154425601899.802,174794612098.348,515066797553.365
"1243",1272,82.526569,21.650201,3.3430677,0.0064082621,4.561609,9.302291e-05,0.040476122,8836785.7,3330032.04537575,0.0189156095832389,201208299603.417,63809643730.0548,769336170727.976,1034354114061.45
"1244",1343,110.5067,38.964513,48.612514,0.0055319949,2.2312606,6.7230663e-05,0.023777207,7071027.9,828381.67424142,0.0110102406567651,68713036724.278,24102930968.7936,177168291881.448,269984259574.519
"1245",1190,27.461274,42.569231,14.592362,0.014830474,6.80255,8.0521107e-06,0.019956542,9746252.5,2016977.48807508,0.0399710085651911,230870945636.151,147465266085.026,255681688513.326,634017900234.503
"1246",1261,84.277673,42.38203,22.431976,0.01003587,0.92814744,2.4732299e-05,0.037450862,7282386.2,1231632.47786449,0.00927719498653068,59678016419.9726,12529169175.9096,297288889863.281,369496075459.164
"1247",1351,76.292159,4.712943,33.030337,0.011368692,2.2832204,6.8026295e-05,0.022962084,1406281.9,795641.312933607,0.0251136120473919,63185439700.8083,43444547790.2466,141125397125.223,247755384616.278
"1248",1209,175.40406,42.5465,32.653321,0.012381142,0.79583974,4.7747873e-05,0.037426831,2044661.6,2141979.28216639,0.222924960625848,252287068817.515,205316730565.174,227730201744.701,685334001127.39
"1249",1188,14.638767,45.308487,16.376178,0.014516686,1.4448382,1.0067216e-05,0.045036715,1112803.7,856279.430810487,0.167791090009481,94153492577.6513,69115708416.0104,92787299902.3536,256056500896.015
"1250",1274,50.222745,31.045138,12.824819,0.005905417,4.7709545,5.4222346e-05,0.017500812,4568493.1,681561.180713253,0.0179665479399221,64727161951.3912,32837179110.3578,112731360890.91,210295701952.659
"1251",1269,161.86812,13.209044,45.899683,0.013280836,1.6047808,4.251185e-05,0.025765437,8076339.2,5421101.23871634,0.0624653941449281,549333833121.318,483208830708.423,703157268625.144,1735699932454.89
"1252",1280,146.3741,21.843972,48.621399,0.003010193,7.7963392,7.832464e-05,0.0055745753,8408473.8,731085.908197202,0.00999387785618591,72179904053.665,48055523195.7147,103574213711.378,223809640960.758
"1253",1196,149.35,26.115004,40.192725,0.014548512,7.3708839,3.1276008e-06,0.036465623,9367855.7,4606125.27547971,0.0649390316488762,497416046723.653,322195617380.919,676711692897.488,1496323357002.06
"1254",1277,5.6259123,7.1268672,41.083813,0.014067588,9.9888305,8.714731e-05,0.016786242,3156788.1,1869310.31153821,0.0424290145708054,180336336760.183,198244044378.871,219600378315.196,598180759454.25
"1255",1217,40.99722,1.3239203,33.297011,0.01760991,4.6659615,9.0844185e-05,0.040931292,8276725.9,11299287.7640817,0.0631546831754826,915846393190.576,1072123394098.88,1605755812758.55,3593725600048.01
"1256",1359,75.269825,45.875057,20.444585,0.019344934,8.6838524,6.4342277e-05,0.018018249,8019946.3,498979.638703785,0.00530784370295266,40217214968.4594,12677233314.4058,127700717074.82,180595165357.685
"1257",1198,144.21021,45.070125,32.342308,0.018250252,5.8858251,1.8390393e-05,0.02958511,6092921.8,1388570.01049307,0.0428165269358445,151586862659.703,84823212691.4015,194974417605.006,431384492956.111
"1258",1204,177.54544,2.6529906,29.585822,0.011321768,3.5456084,9.1088105e-05,0.026868898,5949779.6,6051429.8719653,0.0547706146457112,515043872860.609,687511319786.212,710237722782.693,1912792915429.51
"1259",1235,37.394872,48.43181,19.610842,0.010391389,4.9308751,5.4477677e-05,0.039842387,942837.61,261150.752171052,0.0541413415193377,28098643047.6201,15088138458.724,36040247779.3076,79227029285.6517
"1260",1285,130.01273,3.4548163,3.8576492,0.012109567,3.7093077,5.964405e-05,0.01228679,3455380.9,1194847.55568033,0.017522246276019,103607790628.226,94019034989.0809,186668442502.003,384295268119.31
"1261",1225,154.7119,13.593582,4.6981116,0.011045063,5.5329148,6.5907882e-05,0.037791531,2535413.9,2166358.85677276,0.0785225416666302,221406544434.004,179153361564.003,299890268784.61,700450174782.617
"1262",1288,143.74725,28.290406,48.46887,0.014792717,9.3862997,7.9023299e-05,0.010459191,5569053.6,686088.330925785,0.0164085406504621,70826494525.6057,42997913530.5281,101188828999.653,215013237055.787
"1263",1206,74.444323,4.1759576,7.6566034,0.019173085,2.2960244,9.0308324e-05,0.013988379,5300985.8,1883991.37742351,0.0158808023091413,152149401501.305,111994728383.703,328743083669.052,592887213554.06
"1264",1243,97.668058,36.84754,7.51597,0.017113905,3.0162386,4.5701398e-05,0.02212339,3622747,392829.667589388,0.00632171834058615,23576836480.3811,5835281959.40815,99537615366.8426,128949733806.632
"1265",1293,88.59733,21.914862,27.394228,0.0087207811,7.652451,9.230743e-05,0.016666814,1955868.2,297822.703465515,0.00619868554017284,15028697016.5893,3860622061.08409,73181058284.2331,92070377361.9065
"1266",1212,150.1864,23.352356,26.824666,0.015759409,4.6311117,5.0501287e-06,0.041121466,405453.35,278348.981945568,0.0846239791277718,27864156892.557,19223917552.4454,37515298208.8692,84603372653.8716
"1267",1282,129.19697,39.744412,28.232335,0.017023639,7.136167,8.7239935e-05,0.0097881605,8414124.2,480440.245780258,0.00805924733735722,50767894760.4302,24697829807.5502,86883107539.7057,162348832107.686
