"angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","shear_hair_1","shear_hair_2","shear_hair_3","flux_hair_1","flux_hair_2","flux_hair_3","Umean_hair_1","Umean_hair_2","Umean_hair_3","leakiness_row_1"
92.932553,22.140114,40.570914,0.0055059861,3.45245,7.1739566e-06,0.023950705,8330328.1,43.5885543823242,28.2989669202527,32.2843894958496,-0.000997724257409575,0.00194326708186418,-0.00191063661128283,0.0286406064653213,0.0156468877084685,0.0180240324044919,1.27073099595475
57.425929,3.8932453,41.347537,0.018107691,3.8265835,7.2688711e-05,0.044506475,5019130.1,37.9327392578125,36.6232299804688,38.4891510009766,-0.00172473009116948,-0.00145075458288193,-0.00208878436684608,0.0196930133839189,0.0215363177905992,0.0177957726632146,0.531335309844775
177.59558,19.774473,11.060078,0.0029654511,5.3886675,7.9164259e-05,0.01532127,8147737.2,11.486626356043,28.5155982971192,27.1660108566284,0.00145258813537657,-0.000445277545601129,0.000115085061639547,0.00699962123436231,0.0178594862548235,0.017931638025741,0.96507798186513
88.915803,32.570023,30.735919,0.012337223,4.5342454,1.3694522e-05,0.044585663,5906614.5,39.1012725830078,26.4541295876194,31.0482175465149,-0.000794149467605166,0.000729557517915964,-0.000979894790798426,0.0248645704747253,0.0156660283649415,0.015683099090608,1.069770934522
47.906011,26.382533,21.595837,0.013705146,9.1626414,6.3831657e-05,0.041232734,5589337.1,42.6616929760008,28.0385437011719,129.082310378108,-0.0016964202998206,0.000111203226260841,7.98292756080627e-05,0.0218229443642492,0.0201940861533272,0.0169696082750178,0.959152082309981
16.331921,11.235387,19.239278,0.014390929,4.4140636,1.8662577e-05,0.028552346,2574994.5,224.953444953092,55.2441158609582,23.7678108215332,-0.000928132027358515,-0.000946734741213732,0.000411566976457834,0.012679858334216,0.0181746139077091,0.0136319797359966,0.809203820197533
170.59756,37.153612,4.5370885,0.0073482373,8.8670065,6.1927582e-05,0.029287412,5452541.1,31.5951771209516,22.8152825832367,27.2541871070862,0.000848090294748545,-0.000448294801637531,-0.000101924996823072,0.0159222681265739,0.0192346701252031,0.0183463949405205,1.00596202412737
13.274834,34.753683,11.846429,0.010824309,5.4774684,1.6870335e-05,0.008540309,3214956.1,20.1350736618042,30.6000024318701,29.4287395477295,-0.00124466875009239,1.19510795921088e-05,0.0003122862521559,0.0137454264937912,0.0168933361279876,0.0168847897523625,0.986502896312935
90.127277,26.152674,16.938043,0.0081567801,2.1113756,3.9728704e-05,0.01697291,2363268.4,35.7511310577393,19.4872932434082,25.4538021087646,-0.000552039729431272,0.000157007934525609,-0.000671210248023272,0.0204972210865544,0.0130321712423536,0.0130534938115405,0.954158337760697
69.145587,18.983972,37.683194,0.015002711,6.6903778,2.0332382e-05,0.038705515,6616289.6,57.3472423553467,40.1230049133301,33.7616233825684,-0.00214988771267235,0.00103405319526792,-0.00129992825287627,0.0261117059768301,0.022118360950873,0.0161646739674563,1.10801543943662
49.874724,25.612606,17.436825,0.010561029,3.3791645,2.6337625e-05,0.033598226,4292926.4,33.2802200317383,29.0255432128906,19.8831844329834,-0.00203176236897707,0.000130357846617699,-0.000125626523862593,0.0187206445159684,0.0161804528861984,0.0140503081902495,0.947914662200589
164.48714,7.0624361,41.720654,0.010208306,9.6181446,5.6464249e-05,0.010387996,1622752.3,16.0425624847412,10.0609893798828,37.1339670579394,0.00259462372586131,4.02115145698189e-05,0.00321284025534987,0.0104615012628459,0.00787628768248003,0.0172155096596023,0.493485282376835
95.354531,21.363887,10.037075,0.010004236,7.356218,9.4633979e-05,0.02105108,9516771.3,30.9044227600098,25.7650957107544,28.1449556005107,-0.000389467567205429,0.00021189596131444,-0.000619785651564598,0.022818787517661,0.0170723930410542,0.0179163160362699,0.899335105575156
83.600248,40.848481,36.124837,0.019194039,7.1558488,1.3283855e-05,0.045501312,7564052.7,47.2874946594238,30.794891501082,29.4543053020703,-0.000412543604150414,0.000812611971981824,-0.000905467197299004,0.0255374881682585,0.0171105545758065,0.017066105886295,1.06936318690035
169.37639,2.4272319,41.142878,0.0022189485,5.5503926,6.1755042e-05,0.040550651,4939178.9,16.2506361007691,4.38247845277319,23.9119515471487,0.00220353157795034,0.000601316818792839,0.00383012979477644,0.00585974121376603,0.00204628499970224,0.0114511084172275,0.130974083043014
9.0151171,27.487219,1.3519037,0.0058671477,0.14832153,1.6991561e-05,0.039784644,4274041.4,11.6695003509522,12.1487526538962,13.7179631255788,-0.000385614864528179,-6.31899759173382e-06,-0.000169532652013004,0.00638019668987206,0.00764900303845439,0.00761642430373462,0.996164581591729
137.07257,6.681437,35.446315,0.0081512665,0.43992205,7.7162718e-05,0.035516586,4190045.5,23.6187758218512,25.4839292873471,28.8986053611811,0.00222227244405076,0.00165037906914949,0.000974396366626024,0.0112954182533981,0.0067850852604285,0.0137326821083379,0.59553734910461
138.63682,36.911464,5.2154778,0.01733536,0.86990116,7.3797019e-05,0.032261667,2329965.6,19.9006481170654,17.5717926025391,18.205581665039,0.000645359326153993,-0.000601897642016411,-0.000317462716251612,0.0108225488719741,0.0113262853633787,0.0112453885171147,0.963315572629217
149.00711,31.969533,45.536153,0.018402761,0.52881564,6.5014647e-06,0.046835215,6839354,100.625629664701,15.0880718231201,20.5839672088623,0.00188099261885509,-0.000442698801169171,-4.3301858473569e-05,0.00873451873507223,0.00784752375090096,0.0123471100890896,0.877111143889682
22.565768,27.934434,45.127096,0.0031957829,9.9044006,7.0117801e-05,0.049456734,3711072.4,34.8408019653145,40.2770195007324,24.5461510960876,-0.00288686416950077,-0.00132657159864903,0.00145687746442854,0.0157672968732712,0.0253642595134443,0.0156451690906807,0.836859807265379
2.8561862,26.0283,30.106717,0.0075235594,7.0610146,6.9889146e-05,0.0093358589,1423593.2,54.795626374229,33.8226051330566,27.6703801548028,-0.000876092858146876,-0.00108520102873445,0.00103906521946192,0.00686360675904526,0.0198761795764716,0.018728093596058,0.855626882428769
123.92195,35.634146,30.593117,0.012463417,5.5725651,2.6885135e-05,0.022780779,1916276.7,45.151960033412,20.7846981965776,35.8808193206787,0.0024480119086802,-0.000657566320151091,-0.000944907329976559,0.0211227693099925,0.0155019037985268,0.0189264158228019,1.00961470736113
156.28448,26.092481,22.519006,0.0066501902,6.5019042,5.8467389e-05,0.046556461,3275212,30.7495727539062,28.906234741211,195.120714312161,0.00331487365998328,-0.000876003844663501,-0.000121643282473087,0.0129396791988987,0.0174239669469757,0.0202792596532482,0.922465293147446
113.31782,36.32646,1.9294068,0.0017462771,3.7038874,6.141506e-05,0.044442495,5185406.4,41.5731435839787,24.852915763855,24.7818241119385,-0.00344120311178267,-6.58291066065431e-05,-0.000199196197092533,0.0187722708556005,0.0155778848670661,0.0154217212195211,0.921208237804628
132.52041,48.806721,39.540703,0.0036787941,2.4348648,2.9163195e-06,0.020008539,3033071,58.2817936463954,24.584379196167,29.8686928436024,0.00347065976634622,-0.000325581900775432,-0.000949847929179668,0.0193922324758929,0.0126874629481162,0.015788024226163,1.01664066329094
130.57416,35.559611,23.589769,0.012492396,8.4720827,1.4581557e-05,0.028519099,5114246.5,41.4693020022747,26.1933336257935,26.5441492690684,0.00237494235858321,-0.000198897643014789,-0.000550594540312887,0.0202237440744592,0.0172604496782284,0.020557908153622,0.977268317712005
179.90242,47.377208,15.249266,0.01870297,0.9940314,7.2233153e-05,0.010489813,6929137,13.7164354324341,18.5775718688965,18.8310089111328,-0.000201280286535621,-0.000149030931293964,-6.11172646458726e-05,0.00907600299619263,0.0117875377983067,0.011736485494958,0.987330398854101
159.943,19.727785,25.407113,0.01381397,7.7856576,2.2608429e-05,0.022281827,2844820.7,20.2615642547608,28.026554107666,24.2155732851537,0.00189384499378502,-0.00108012071251869,0.000829650144092739,0.0135044082786826,0.0162293667050077,0.020334830055288,0.854038066538051
41.975078,31.878089,32.352582,0.01939231,7.6470778,7.9863371e-05,0.030667698,874994.89,31.0596961975098,29.5820240974426,18.7662381491093,-0.00234717668406665,-0.000493017721921205,-0.0002058075228706,0.0205542363528047,0.0215032373342865,0.0161968935279806,0.959815455464025
55.13793,10.033495,46.841321,0.0095483428,5.0370242,6.3675483e-05,0.031995268,702182.12,44.4295883178711,44.7850658381143,34.6695899963379,-0.0037224451713264,-0.002669378711842,-0.00279509860090911,0.0252945182236495,0.0274813663133689,0.0172142799453539,0.988698089397512
63.182745,24.948409,29.078107,0.013998129,4.7649636,9.384155e-05,0.024473374,5946820.1,45.0369758605957,29.7575035095215,25.4701442718506,-0.00150849687680602,0.000703086256980896,-0.000416438411921263,0.0221192617252803,0.0185874000196194,0.0134240052434262,1.02524000719733
92.389266,15.902877,39.750741,0.017549234,6.0439401,9.4925887e-05,0.0089972335,1393142.1,43.7434801016739,32.8325424194336,35.0472640991211,-0.000564823649823666,0.00161350781284273,-0.00237144148442894,0.0263436060025382,0.0202701263918802,0.0231251819616818,1.1323886344023
106.40044,34.655103,25.711574,0.0029799282,8.9018806,1.9383518e-05,0.046502812,74024.48,45.0904938090436,21.0564756393433,68.7378121294086,-0.000150870010256767,4.50353156775239e-05,-0.000534594178199768,0.0335930850638795,0.0162459028722129,0.0186576180057062,1.03562556641991
152.27668,35.311514,4.4179755,0.0086540186,7.5067007,7.8778994e-05,0.042767627,7445434.7,23.1584540416653,35.3151787078807,23.9519557952881,0.000948209470137954,-0.000168569965288043,6.41091531142592e-05,0.01657766323874,0.0181381827037099,0.0177729298873229,0.990280343694612
74.174539,42.622421,18.91339,0.012091257,1.9184241,3.8544785e-05,0.040509544,1127694,30.9791278839111,24.1671228408813,21.3201990127563,-0.000639636578038335,0.00027442679926753,-8.66834609187208e-05,0.0183862643997422,0.0131156553249628,0.012790064801487,0.965777573643136
151.47192,25.022742,15.351143,0.002759356,1.0531024,2.2196293e-05,0.023911781,8240292.3,30.4431111163015,19.5129833221436,21.2205905914307,0.00270126757817343,-0.000387225095182657,-0.000437520038336515,0.0100808942971315,0.0114329978848192,0.0127294323287342,0.933005234850571
48.477109,40.225012,22.664414,0.0064963526,0.69156631,5.3102387e-05,0.020295181,1634992.7,83.100108636581,17.6986579895019,16.1490249811441,-0.00191404664516449,-0.00012273434177041,-0.000198942352086306,0.0148109204722023,0.0111059102446018,0.0101919698906148,0.963963966970914
74.771031,9.7826526,44.804487,0.019198887,2.9549124,9.1820663e-05,0.03111082,5262426.9,56.3752984739236,30.2437625512511,43.9352340698242,-0.00152614234294742,-0.000288068912923336,-0.00143620257475413,0.0219655063186496,0.0219408423943543,0.0183879007566666,0.98105587582492
96.714716,23.041499,47.013629,0.0076879228,7.2121635,2.9890482e-05,0.0095599204,7645959.5,42.2076416015625,39.0832451681191,48.5788973381764,-6.04514032602316e-06,0.00247703559976071,-0.00178447849862278,0.0306296779449434,0.0182613696857687,0.0221338158296699,1.29569186316609
84.225126,12.466541,34.070041,0.019918176,1.6321602,6.9336484e-05,0.0085826666,1685199.4,28.0226364135742,29.9505348205566,29.6876220703125,-0.00104205283429474,0.000628227762877941,-0.00186412123357877,0.018509855292598,0.0158320655513591,0.0158193311577202,0.983981714243613
51.698227,2.1502265,2.1788513,0.012777316,1.2163555,3.828948e-05,0.0088783589,9169650.4,28.0765190124512,22.037522315979,26.1843277325826,0.000892019804567098,0.000609967265278101,0.000202251201495528,0.0122723339398949,0.0127103127120047,0.0114480471723871,0.472789754492696
32.098987,26.856769,17.953353,0.019357474,2.1872032,3.1290735e-05,0.028578776,2919674.6,26.8428192138672,24.9092445373535,18.719144821167,-0.000832910016179085,-6.25577988103032e-05,-8.40227380394937e-05,0.0127999790787795,0.0149790212542714,0.0133280829636309,0.941374107901938
27.669596,43.718189,1.0045181,0.013066197,4.0243501,3.3767656e-06,0.02349194,9070098.5,22.2242618141798,26.8735310729816,21.2820742802797,-0.000469884723424911,-0.00031396047770977,-0.000532373234629631,0.0162156997738609,0.0158758818811383,0.0164502735394077,0.996347673826385
102.89787,17.607751,27.935653,0.010574865,2.8529685,5.3300177e-05,0.029027822,9582249.8,40.6642560167007,28.7101493728339,36.0843477048045,0.000327037839218974,0.00156573241273873,-0.00122528034076095,0.0217394260150138,0.013150626777933,0.017653746336692,1.07336313770929
